flopo_id	label	entity	old_filler	old_filler_label	new_filler	new_filler_label	word_scope	action
FLOPO:0003974	leaf white	PO_0025034	PATO:0000323	white	FLOPO:0988009	white	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0003988	perianth red	PO_0009058	PATO:0000322	red	FLOPO:0988001	red	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0004007	anther green	PO_0009066	PATO:0000320	green	FLOPO:0988006	green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0004008	anther color	PO_0009066	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0004063	stigma brown	PO_0009073	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0004071	testa brown	PO_0020057	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0004112	exocarp red	PO_0009085	PATO:0000322	red	FLOPO:0988001	red	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0004113	exocarp color	PO_0009085	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0004141	testa yellow	PO_0020057	PATO:0000324	yellow	FLOPO:0988004	yellow	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0004148	flower green	PO_0009046	PATO:0000320	green	FLOPO:0988006	green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0004178	receptacle white	PO_0009064	PATO:0000323	white	FLOPO:0988009	white	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0004179	receptacle color	PO_0009064	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0004192	caruncle brown	PO_0020060	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0004221	rhizome dark brown	PO_0004542	PATO:0001245	dark brown	FLOPO:0988084	dark brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0004232	petiole white	PO_0020038	PATO:0000323	white	FLOPO:0988009	white	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0004246	testa dark brown	PO_0020057	PATO:0001245	dark brown	FLOPO:0988084	dark brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0004259	bud black	PO_0000055	PATO:0000317	black	FLOPO:0988011	black	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0004260	style dark red	PO_0009074	PATO:0001261	dark red	FLOPO:0988042	dark red	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0004274	bark light brown	PO_0004518	PATO:0001246	light brown	FLOPO:0988082	light brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0004302	epidermis brown	PO_0005679	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0004303	epidermis color	PO_0005679	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0004307	peduncle white	PO_0009053	PATO:0000323	white	FLOPO:0988009	white	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0004323	flower ochre	PO_0009046	PATO:0001945	ochre	FLOPO:0988004	yellow	RELATED	keep ID; replace EquivalentTo by SubClassOf(has_part some (E and has_quality some TARGET)); keep old PATO filler until PATO obsoletes it
FLOPO:0004431	bud red	PO_0000055	PATO:0000322	red	FLOPO:0988001	red	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0004463	pedicel white	PO_0009052	PATO:0000323	white	FLOPO:0988009	white	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0004464	bud purple	PO_0000055	PATO:0000951	purple	FLOPO:0988008	purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0004508	bud brown	PO_0000055	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0004521	seed coat orange	PO_0009088	PATO:0000953	orange	FLOPO:0988002	orange	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0004522	seed coat color	PO_0009088	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0004539	infructescence dark brown	PO_0006342	PATO:0001245	dark brown	FLOPO:0988084	dark brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0004544	testa black	PO_0020057	PATO:0000317	black	FLOPO:0988011	black	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0004572	carpel black	PO_0009030	PATO:0000317	black	FLOPO:0988011	black	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0004573	carpel color	PO_0009030	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0004583	sepal purple	PO_0009031	PATO:0000951	purple	FLOPO:0988008	purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0004585	pedicel brown	PO_0009052	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0004598	bark dark brown	PO_0004518	PATO:0001245	dark brown	FLOPO:0988084	dark brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0004608	inflorescence axis white	PO_0020122	PATO:0000323	white	FLOPO:0988009	white	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0004609	inflorescence axis color	PO_0020122	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0004641	leaflet brown	PO_0020049	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0004642	leaflet color	PO_0020049	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0004653	endotesta grey	PO_0006051	PATO:0000950	grey	FLOPO:0988010	gray	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0004654	endotesta color	PO_0006051	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0004673	peristome yellow	PO_0030042	PATO:0000324	yellow	FLOPO:0988004	yellow	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0004682	receptacle orange	PO_0009064	PATO:0000953	orange	FLOPO:0988002	orange	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0004686	style dark brown	PO_0009074	PATO:0001245	dark brown	FLOPO:0988084	dark brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0004732	epidermis yellow	PO_0005679	PATO:0000324	yellow	FLOPO:0988004	yellow	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0004737	perianth dark red	PO_0009058	PATO:0001261	dark red	FLOPO:0988042	dark red	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0004755	inflorescence grey	PO_0009049	PATO:0000950	grey	FLOPO:0988010	gray	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0004775	perianth yellow	PO_0009058	PATO:0000324	yellow	FLOPO:0988004	yellow	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0004786	lemma purple	PO_0009037	PATO:0000951	purple	FLOPO:0988008	purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0004791	hilum red	PO_0020063	PATO:0000322	red	FLOPO:0988001	red	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0004800	mesocarp brown	PO_0009087	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0004801	mesocarp color	PO_0009087	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0004809	testa red	PO_0020057	PATO:0000322	red	FLOPO:0988001	red	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0004825	fruit yellow green	PO_0009001	PATO:0001941	yellow green	PATO:0001941	yellow green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0004896	anther violet	PO_0009066	PATO:0001424	violet	FLOPO:0988027	violet	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0004911	corolla dark purple	PO_0009059	PATO:0001259	dark purple	FLOPO:0988237	dark purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0004916	pappus brown	PO_0025393	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0004927	leaf dark green	PO_0025034	PATO:0001249	dark green	PATO:0001249	dark green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0004930	exotesta grey	PO_0006050	PATO:0000950	grey	FLOPO:0988010	gray	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0004976	flower yellow	PO_0009046	PATO:0000324	yellow	FLOPO:0988004	yellow	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0004997	valve red	PO_0025228	PATO:0000322	red	FLOPO:0988001	red	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0004998	valve color	PO_0025228	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0005005	epidermis white	PO_0005679	PATO:0000323	white	FLOPO:0988009	white	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005011	peduncle purple	PO_0009053	PATO:0000951	purple	FLOPO:0988008	purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005019	tepal purple	PO_0009033	PATO:0000951	purple	FLOPO:0988008	purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005020	tepal color	PO_0009033	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0005021	keel white	PO_0025327	PATO:0000323	white	FLOPO:0988009	white	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005024	sepal black	PO_0009031	PATO:0000317	black	FLOPO:0988011	black	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005036	caruncle grey	PO_0020060	PATO:0000950	grey	FLOPO:0988010	gray	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005041	lemma green	PO_0009037	PATO:0000320	green	FLOPO:0988006	green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005068	seed coat brown	PO_0009088	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005074	locule black	PO_0025263	PATO:0000317	black	FLOPO:0988011	black	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005075	locule color	PO_0025263	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0005092	leaf dark grey	PO_0025034	PATO:0001251	dark grey	FLOPO:0988275	dark gray	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005113	corolla maroon	PO_0009059	PATO:0001426	maroon	FLOPO:0988001	red	RELATED	keep ID; replace EquivalentTo by SubClassOf(has_part some (E and has_quality some TARGET)); keep old PATO filler until PATO obsoletes it
FLOPO:0005114	axil red	PO_0025224	PATO:0000322	red	FLOPO:0988001	red	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005144	pollen black	PO_0025281	PATO:0000317	black	FLOPO:0988011	black	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005151	leaflet orange	PO_0020049	PATO:0000953	orange	FLOPO:0988002	orange	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005169	rhizome light brown	PO_0004542	PATO:0001246	light brown	FLOPO:0988082	light brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005204	anther yellow	PO_0009066	PATO:0000324	yellow	FLOPO:0988004	yellow	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005279	fruit light brown	PO_0009001	PATO:0001246	light brown	FLOPO:0988082	light brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005290	lenticel dark brown	PO_0000031	PATO:0001245	dark brown	FLOPO:0988084	dark brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005291	lenticel color	PO_0000031	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0005295	hypanthium deep pink	PO_0009065	PATO:0001258	deep pink	FLOPO:0988032	deep pink	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005296	hypanthium color	PO_0009065	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0005306	mesocarp red	PO_0009087	PATO:0000322	red	FLOPO:0988001	red	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005344	involucre white	PO_0009100	PATO:0000323	white	FLOPO:0988009	white	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005373	inflorescence white	PO_0009049	PATO:0000323	white	FLOPO:0988009	white	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005412	bud orange	PO_0000055	PATO:0000953	orange	FLOPO:0988002	orange	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005419	calyx dark brown	PO_0009060	PATO:0001245	dark brown	FLOPO:0988084	dark brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005425	bark red	PO_0004518	PATO:0000322	red	FLOPO:0988001	red	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005445	exocarp brown	PO_0009085	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005453	stem dark green	PO_0009047	PATO:0001249	dark green	PATO:0001249	dark green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005458	calyx blue	PO_0009060	PATO:0000318	blue	FLOPO:0988007	blue	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005474	leaf red	PO_0025034	PATO:0000322	red	FLOPO:0988001	red	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005481	ovary wall brown	PO_0005022	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005482	ovary wall color	PO_0005022	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0005512	style yellow	PO_0009074	PATO:0000324	yellow	FLOPO:0988004	yellow	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005528	perianth dark purple	PO_0009058	PATO:0001259	dark purple	FLOPO:0988237	dark purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005543	rhizome orange	PO_0004542	PATO:0000953	orange	FLOPO:0988002	orange	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005547	seed white	PO_0009010	PATO:0000323	white	FLOPO:0988009	white	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005577	collective phyllome structure purple	PO_0025023	PATO:0000951	purple	FLOPO:0988008	purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005578	collective phyllome structure color	PO_0025023	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0005598	root-borne shoot system purple	PO_0004544	PATO:0000951	purple	FLOPO:0988008	purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005599	root-borne shoot system color	PO_0004544	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0005603	stereome white	PO_0030050	PATO:0000323	white	FLOPO:0988009	white	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005614	axillary bud white	PO_0004709	PATO:0000323	white	FLOPO:0988009	white	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005615	axillary bud color	PO_0004709	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0005644	testa grey	PO_0020057	PATO:0000950	grey	FLOPO:0988010	gray	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005661	sapwood yellow	PO_0004513	PATO:0000324	yellow	FLOPO:0988004	yellow	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005670	bract green	PO_0009055	PATO:0000320	green	FLOPO:0988006	green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005674	petal green	PO_0009032	PATO:0000320	green	FLOPO:0988006	green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005706	hilum purple	PO_0020063	PATO:0000951	purple	FLOPO:0988008	purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005710	inflorescence brown	PO_0009049	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005722	receptacle yellow	PO_0009064	PATO:0000324	yellow	FLOPO:0988004	yellow	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005724	caruncle yellow	PO_0020060	PATO:0000324	yellow	FLOPO:0988004	yellow	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005727	stalk dark brown	PO_0025066	PATO:0001245	dark brown	FLOPO:0988084	dark brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005770	tuber orange	PO_0025522	PATO:0000953	orange	FLOPO:0988002	orange	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005771	tuber color	PO_0025522	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0005786	perianth pink	PO_0009058	PATO:0000954	pink	FLOPO:0988000	pink	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005799	petiolule green	PO_0020050	PATO:0000320	green	FLOPO:0988006	green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005800	petiolule color	PO_0020050	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0005803	ligule dark yellow	PO_0020105	PATO:0001263	dark yellow	FLOPO:0988112	dark yellow	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005804	ligule color	PO_0020105	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0005834	costa red brown	PO_0030072	PATO:0001287	red brown	PATO:0001287	reddish brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005862	bract yellow	PO_0009055	PATO:0000324	yellow	FLOPO:0988004	yellow	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005900	sapwood pink	PO_0004513	PATO:0000954	pink	FLOPO:0988000	pink	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005908	perianth green	PO_0009058	PATO:0000320	green	FLOPO:0988006	green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0005927	pollen violet	PO_0025281	PATO:0001424	violet	FLOPO:0988027	violet	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0006045	androecium red	PO_0009061	PATO:0000322	red	FLOPO:0988001	red	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0006046	androecium color	PO_0009061	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0006115	petal pale pink	PO_0009032	PATO:0002020	pale pink	FLOPO:0988035	pale pink	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0006118	bark dark grey	PO_0004518	PATO:0001251	dark grey	FLOPO:0988275	dark gray	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0006127	calyx purple	PO_0009060	PATO:0000951	purple	FLOPO:0988008	purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0006191	ligule red	PO_0020105	PATO:0000322	red	FLOPO:0988001	red	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0006219	calyx pink	PO_0009060	PATO:0000954	pink	FLOPO:0988000	pink	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0006234	lamina dark green	PO_0025060	PATO:0001249	dark green	PATO:0001249	dark green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0006241	fruit dark green	PO_0009001	PATO:0001249	dark green	PATO:0001249	dark green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0006253	keel purple	PO_0025327	PATO:0000951	purple	FLOPO:0988008	purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0006268	stigma purple	PO_0009073	PATO:0000951	purple	FLOPO:0988008	purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0006269	petiole purple	PO_0020038	PATO:0000951	purple	FLOPO:0988008	purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0006283	leaf yellow green	PO_0025034	PATO:0001941	yellow green	PATO:0001941	yellow green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0006397	sepal green	PO_0009031	PATO:0000320	green	FLOPO:0988006	green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0006401	valve light green	PO_0025228	PATO:0001250	light green	FLOPO:0988166	light green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0006418	epidermis dark brown	PO_0005679	PATO:0001245	dark brown	FLOPO:0988084	dark brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0006449	leaf base green	PO_0020040	PATO:0000320	green	FLOPO:0988006	green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0006450	leaf base color	PO_0020040	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0006458	corm red	PO_0025355	PATO:0000322	red	FLOPO:0988001	red	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0006572	inflorescence pink	PO_0009049	PATO:0000954	pink	FLOPO:0988000	pink	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0006615	endosperm brown	PO_0009089	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
