term_id	surface_form	normalized_form	language	semantic_role	category	organ_context	definition	source_id	source_record_id	source_version	source_url	license	translation_group	target_id	target_label	target_namespace	mapping_relation	mapping_confidence	mapping_method	review_status	curator_orcid	mapping_date	component_ids	logical_operator	attribute_id	candidate_ids	candidate_labels	candidate_scores	corpus_frequency	evidence	notes
BTERM:organ_vocabs:a33d2bb94b3791	Scapose	scapose	en	quality	Inflorescence Types > General Inflorescence Terms and Types	inflorescence		organ_vocabs	S1D6_inflorescence.vocab:42:0	2014-03		not recorded					flopo:unmapped	0.3071	hybrid_candidate_retrieval	proposed						PATO_0002289|PATO_0002426|PATO_0001802|PATO_0001804|PATO_0001359|PATO_0001609|PATO_0001850|PATO_0001889|PATO_0002341|PATO_0002344	setose|scaphoid|loose|scaly|rugose|sparse|scarred|scalloped|tomentose|arachnose	0.3071|0.2853|0.2650|0.2650|0.2553|0.2553|0.2467|0.2320|0.2320|0.2320	0		definition_excluded_by_source_manifest
BTERM:organ_vocabs:a388dc39c3651b	Hilum	hilum	en	entity	Seed Parts	seed		organ_vocabs	S1D12_seeds.vocab:5:0	2014-03		not recorded		PO_0020063	hilum	PO	skos:exactMatch	0.99	ontology_primary_label_exact	auto						PO_0020063	hilum	0.9900	0		definition_excluded_by_source_manifest
BTERM:organ_vocabs:a441f50b5f88de	Sympetalous	sympetalous	en	quality	Perianth Types	perianth		organ_vocabs	S1D8_perianth.vocab:49:0	2014-03		not recorded					flopo:unmapped	0.2692	hybrid_candidate_retrieval	proposed						PATO_0000695|PATO_0002128|PATO_0001804|PATO_0002127|PATO_0002519|PATO_0002340|PATO_0002438	synchronous|serous|scaly|scirrhous|cancellous|hispidulous|subdermal	0.2692|0.2676|0.2530|0.2467|0.2408|0.2354|0.2304	0		definition_excluded_by_source_manifest
BTERM:organ_vocabs:a4965543a2ede9	Sporophyll	sporophyll	en	ambiguous	Leaf Structural Types	leaf		organ_vocabs	S1D5_leaves.vocab:57:0	2014-03		not recorded		PO_0009026	sporophyll	PO	skos:exactMatch	0.99	ontology_primary_label_exact	auto						PO_0009026	sporophyll	0.9900	0		definition_excluded_by_source_manifest
BTERM:organ_vocabs:a5520f198dcb1c	Axillary	axillary	en	ambiguous	Bud Types	bud		organ_vocabs	S1D4_bud.vocab:9:0	2014-03		not recorded					flopo:unmapped	0.6875	hybrid_candidate_retrieval	proposed						PO_0004709|PO_0004710|PO_0006343|PO_0025076|PO_0025003|PO_0004711|PO_0025072|PO_0025079|PO_0004712|PO_0025318	axillary bud|axillary flower bud|axillary shoot system|axillary strobilus bud|tuber axillary shoot|axillary inflorescence bud|axillary reproductive bud|aerial tuber axillary shoot|axillary vegetative bud|axillary hair base	0.6875|0.6729|0.6491|0.6256|0.6150|0.6080|0.6010|0.5920|0.5895|0.5730	3		definition_excluded_by_source_manifest
BTERM:organ_vocabs:a5dc2e243090af	Aerating	aerating	en	ambiguous	Root Structural Types	root		organ_vocabs	S1D2_root.vocab:7:0	2014-03		not recorded					flopo:unmapped	0.3316	hybrid_candidate_retrieval	proposed						PATO_0002012|PATO_0002103|PATO_0000967|PATO_0002374|PATO_0002507|PATO_0001028|PATO_0001953|PO_0007032|PATO_0001455|PATO_0001794	coating|infiltrative|undulate|fluctuating|keratinous|acceleration|decussate|whole plant fruit formation stage up to 10%|aerobic|coiling	0.3316|0.3200|0.3000|0.2913|0.2600|0.2467|0.2467|0.2408|0.2389|0.2389	0		definition_excluded_by_source_manifest
BTERM:organ_vocabs:a6daf520392061	Median	median	en	ambiguous	Stipule and Stipel Types	leaf		organ_vocabs	S1D5_leaves.vocab:74:0	2014-03		not recorded					flopo:unmapped	0.51	hybrid_candidate_retrieval	proposed						PATO_0002169|PO_0025335|PATO_0001191|PATO_0002498|PATO_0002155|PATO_0001428|PO_0020139|PO_0006070|PO_0009022|PATO_0000319	split medially|phyllode leaf|medial to|medial orientation|medially rotated|medium acidity|leaf midvein|mesophyll|meristem L3|cyan	0.5100|0.3816|0.3316|0.2886|0.2692|0.2467|0.2443|0.2426|0.2338|0.2257	1		definition_excluded_by_source_manifest
BTERM:organ_vocabs:a71a01fbbf15c0	Seed Coat	seed coat	en	entity	Seed Parts	seed		organ_vocabs	S1D12_seeds.vocab:9:0	2014-03		not recorded		PO_0009088	seed coat	PO	skos:exactMatch	0.99	ontology_primary_label_exact	auto						PO_0009088	seed coat	0.9900	0		definition_excluded_by_source_manifest
BTERM:organ_vocabs:a7ef975e8fbe1f	Connective	connective	en	ambiguous	Anther Parts	androecium		organ_vocabs	S1D9_androecium.vocab:18:0	2014-03		not recorded		PO_0009068	connective	PO	skos:exactMatch	0.99	ontology_primary_label_exact	auto						PO_0009068	connective	0.9900	0		definition_excluded_by_source_manifest
BTERM:organ_vocabs:a7f358ddb2102e	Collet	collet	en	ambiguous	Seedling Parts	seed		organ_vocabs	S1D12_seeds.vocab:46:0	2014-03		not recorded					flopo:unmapped	0.3095	hybrid_candidate_retrieval	proposed						PO_0005423|PATO_0001478|PATO_0000014|PO_0000075|PATO_0002462|PATO_0001424|PATO_0000336|PO_0025320|PATO_0000015|PATO_0000337	collenchyma|collapsed|color|collenchyma cell|collagenous|violet|colored|cotyledonary node rhizoid|color hue|colorless	0.3095|0.2853|0.2760|0.2692|0.2676|0.2650|0.2553|0.2467|0.2389|0.2389	0		definition_excluded_by_source_manifest
BTERM:organ_vocabs:a85ba9ebef3666	Alate	alate	en	quality	Aril Structural Types and Selected Seed Surface Features > Special Seed Surface Features	seed		organ_vocabs	S1D12_seeds.vocab:38:0	2014-03		not recorded					flopo:unmapped	0.375	hybrid_candidate_retrieval	proposed						PATO_0002506|PATO_0001977|PATO_0002295|PATO_0001981	alobate|angular|areolate|auriculate	0.3750|0.3588|0.3588|0.3316	0		definition_excluded_by_source_manifest
BTERM:organ_vocabs:a878ea7bc2bd3b	Gynophore	gynophore	en	entity	Flower Parts	flower		organ_vocabs	S1D7_flowers.vocab:11:0	2014-03		not recorded		PO_0006330	gynophore	PO	skos:exactMatch	0.99	ontology_primary_label_exact	auto						PO_0006330	gynophore	0.9900	0		definition_excluded_by_source_manifest
BTERM:organ_vocabs:a8d449caa66e9f	Vine	vine	en	ambiguous	Plant Types	whole plant		organ_vocabs	S1D1_plantbasics.vocab:11:0	2014-03		not recorded		PO_0000003	whole plant	PO	skos:broadMatch	0.85	ontology_scoped_synonym_proposal	proposed						PO_0000003	whole plant	0.8500	49		definition_excluded_by_source_manifest
BTERM:organ_vocabs:aa2ea8e0c60359	Promeristem	promeristem	en	ambiguous	Bud Parts	bud		organ_vocabs	S1D4_bud.vocab:4:0	2014-03		not recorded					flopo:unmapped	0	ambiguous_ontology_exact	review						PO_0020144|PO_0020147|PO_0020148|PO_0009013|PO_0025430|PO_0000232|PO_0009109|PO_0000226|PO_0006085|PO_0025431	apical meristem|root apical meristem|shoot apical meristem|portion of meristem tissue|phyllome anlagen|axillary bud meristem|ear meristem|rib zone|root meristem|vascular leaf anlagen	0.9700|0.9700|0.9700|0.4061|0.3750|0.3700|0.3607|0.3514|0.3514|0.3514	0		definition_excluded_by_source_manifest
BTERM:organ_vocabs:abaa2951a9acd3	Absent	absent	en	ambiguous	Petiole and Petiolule Structural Types	leaf		organ_vocabs	S1D5_leaves.vocab:68:1	2014-03		not recorded		PATO_0000462	absent	PATO	skos:exactMatch	0.99	ontology_primary_label_exact	auto						PATO_0000462	absent	0.9900	1		definition_excluded_by_source_manifest
BTERM:organ_vocabs:abe1c05e8953a8	Involucre	involucre	en	ambiguous	Inflorescence Parts	inflorescence		organ_vocabs	S1D6_inflorescence.vocab:7:0	2014-03		not recorded		PO_0009100	involucre	PO	skos:exactMatch	0.99	ontology_primary_label_exact	auto						PO_0009100	involucre	0.9900	13		definition_excluded_by_source_manifest
BTERM:organ_vocabs:ac27c806aaeed8	Sorosis	sorosis	en	ambiguous	Fruit Structural Types > Multiple Fruit Types > Fleshy Fruit Types	fruit		organ_vocabs	S1D11_fruits.vocab:62:0	2014-03		not recorded					flopo:unmapped	0.32	hybrid_candidate_retrieval	proposed						PO_0025359|PATO_0000973|PATO_0002019|PATO_0002291|PO_0001002|PO_0007010|PO_0007131|PO_0007017|PO_0001026|PO_0001378	sorus|porosity|aplastic growth|agenesis|fruit development stage|whole plant fruit ripening stage|seedling development stage|sporophyte senescent stage|D locules established stage|sepals enclosing meristem stage	0.3200|0.2389|0.2389|0.2389|0.2359|0.2338|0.2035|0.1978|0.1880|0.1880	0		definition_excluded_by_source_manifest
BTERM:organ_vocabs:acc2e5afe73ebd	Trifoliolate	trifoliolate	en	quality	Leaf Types	leaf		organ_vocabs	S1D5_leaves.vocab:30:0	2014-03		not recorded					flopo:unmapped	0.3369	hybrid_candidate_retrieval	proposed						PATO_0001890|PATO_0002391|PATO_0001909|PATO_0000936|PATO_0002295|PATO_0002299|PATO_0001983|PATO_0002330	tripartite|triradiate|trinucleate|truncated|areolate|tubular|perfoliate|oblanceolate	0.3369|0.3031|0.2956|0.2833|0.2833|0.2833|0.2692|0.2571	24		definition_excluded_by_source_manifest
BTERM:organ_vocabs:acf9e41b198571	Mesocarp	mesocarp	en	entity	Fruit Parts	fruit		organ_vocabs	S1D11_fruits.vocab:6:0	2014-03		not recorded		PO_0009087	mesocarp	PO	skos:exactMatch	0.99	ontology_primary_label_exact	auto						PO_0009087	mesocarp	0.9900	0		definition_excluded_by_source_manifest
BTERM:organ_vocabs:acff2f01673197	Chalaza	chalaza	en	ambiguous	Ovule Parts	gynoecium		organ_vocabs	S1D10_gynoecium.vocab:54:0	2014-03		not recorded		PO_0020026	chalaza	PO	skos:exactMatch	0.99	ontology_primary_label_exact	auto						PO_0020026	chalaza	0.9900	0		definition_excluded_by_source_manifest
BTERM:organ_vocabs:ad0ca29ca442e8	Globose	globose	en	quality	Perianth and Hypanthium Structural Types	perianth		organ_vocabs	S1D8_perianth.vocab:63:0	2014-03		not recorded					flopo:unmapped	0.265	hybrid_candidate_retrieval	proposed						PATO_0001802|PATO_0001359|PATO_0001373|PATO_0002289|PATO_0002341|PATO_0002344	loose|rugose|glistening|setose|tomentose|arachnose	0.2650|0.2553|0.2553|0.2553|0.2320|0.2320	0		definition_excluded_by_source_manifest
BTERM:organ_vocabs:ad2fe6fe6e2394	Endocarp	endocarp	en	entity	Fruit Parts	fruit		organ_vocabs	S1D11_fruits.vocab:3:0	2014-03		not recorded		PO_0009086	endocarp	PO	skos:exactMatch	0.99	ontology_primary_label_exact	auto						PO_0009086	endocarp	0.9900	0		definition_excluded_by_source_manifest
BTERM:organ_vocabs:ad8746fe30f173	Tripinnately Compound	tripinnately compound	en	ambiguous	Leaf Types	leaf		organ_vocabs	S1D5_leaves.vocab:32:0	2014-03		not recorded					flopo:unmapped	0.5189	hybrid_candidate_retrieval	proposed						PO_0020045|PATO_0001427|PO_0020043|PO_0025143|PO_0025138|PO_0006221|PO_0025083|PATO_0000056|PO_0009008|PATO_0000410	pinnate leaf|compound acidity|compound leaf|tepal apex|fused collective tepal structure|articulated laticifer cell|strobilus|trophic quality|plant organ|pinnate	0.5189|0.4553|0.3830|0.3036|0.3008|0.2800|0.2756|0.2753|0.2622|0.2375	0		definition_excluded_by_source_manifest
BTERM:organ_vocabs:ad8b2437255f62	Diplotegium	diplotegium	en	ambiguous	Fruit Structural Types > Simple Fruits > Dry Dehiscent Fruit Types	fruit		organ_vocabs	S1D11_fruits.vocab:25:0	2014-03		not recorded		PO_0009001	fruit	PO	skos:broadMatch	0.85	ontology_scoped_synonym_proposal	proposed						PO_0009001	fruit	0.8500	0		definition_excluded_by_source_manifest
BTERM:organ_vocabs:ae49adca39223a	Sessile	sessile	en	ambiguous	Petiole and Petiolule Structural Types	leaf		organ_vocabs	S1D5_leaves.vocab:68:0	2014-03		not recorded					flopo:unmapped	0.5419	hybrid_candidate_retrieval	proposed						PO_0006349|PO_0006436|PO_0006389|PO_0006315|PO_0006351|PO_0006438|PO_0006440|PO_0006386|PO_0006387|PO_0006316	ear sessile spikelet|rachilla of sessile spikelet of ear|rachilla of sessile spikelet of tassel|lower floret of sessile spikelet of tassel|lower floret of sessile spikelet of ear|lower glume of sessile spikelet of ear|upper glume of sessile spikelet of ear|lower glume of sessile spikelet of tassel|upper glume of sessile spikelet of tassel|upper floret of sessile spikelet of tassel	0.5419|0.4905|0.4841|0.4531|0.4526|0.4475|0.4475|0.4419|0.4419|0.4380	2		definition_excluded_by_source_manifest
BTERM:organ_vocabs:ae968a38ee03e4	Plumose	plumose	en	quality	Stigma Types	gynoecium		organ_vocabs	S1D10_gynoecium.vocab:36:0	2014-03		not recorded					flopo:unmapped	0.265	hybrid_candidate_retrieval	proposed						PATO_0000083|PATO_0001802|PATO_0001359|PATO_0002289|PATO_0002253|PATO_0002341|PATO_0002344|PATO_0001403|PATO_0000547	phase|loose|rugose|setose|platelike|tomentose|arachnose|pluripotent|photosensitive	0.2650|0.2650|0.2553|0.2553|0.2320|0.2320|0.2320|0.2200|0.2056	0		definition_excluded_by_source_manifest
BTERM:organ_vocabs:aead7eeb9278f7	Linear	linear	en	ambiguous	Embryo Types	seed		organ_vocabs	S1D12_seeds.vocab:28:0	2014-03		not recorded		PATO_0001199	linear	PATO	skos:exactMatch	0.99	ontology_primary_label_exact	auto						PATO_0001199	linear	0.9900	0		definition_excluded_by_source_manifest
BTERM:organ_vocabs:aebb3512970848	Fruit	fruit	en	ambiguous	Plant Parts	whole plant		organ_vocabs	S1D1_plantbasics.vocab:3:0	2014-03		not recorded		PO_0009001	fruit	PO	skos:exactMatch	0.99	ontology_primary_label_exact	auto						PO_0009001	fruit	0.9900	252		definition_excluded_by_source_manifest
BTERM:organ_vocabs:afb463d82c5c04	Hesperidium	hesperidium	en	ambiguous	Fruit Structural Types > Simple Fruits > Fleshy Fruit Types	fruit		organ_vocabs	S1D11_fruits.vocab:53:0	2014-03		not recorded		PO_0009001	fruit	PO	skos:broadMatch	0.85	ontology_scoped_synonym_proposal	proposed						PO_0009001	fruit	0.8500	0		definition_excluded_by_source_manifest
BTERM:organ_vocabs:aff8e7103cd54e	Fringe	fringe	en	ambiguous	Perianth Parts	perianth		organ_vocabs	S1D8_perianth.vocab:12:0	2014-03		not recorded					flopo:unmapped	0.3071	hybrid_candidate_retrieval	proposed						PATO_0002406|PO_0007616|PATO_0000953|PATO_0001362|PO_0025502|PO_0025569|PO_0025587|PATO_0002405|PATO_0001256|PATO_0001278	friable|flowering stage|orange|fragile|fruit ripening stage|free petal|free sepal|friability|dark orange|desaturated orange	0.3071|0.2760|0.2650|0.2553|0.2467|0.2380|0.2380|0.2320|0.2257|0.2257	3		definition_excluded_by_source_manifest
BTERM:organ_vocabs:b00bcdfd435cc8	Protective	protective	en	ambiguous	Stipule and Stipel Types	leaf		organ_vocabs	S1D5_leaves.vocab:76:1	2014-03		not recorded					flopo:unmapped	0.5933	hybrid_candidate_retrieval	proposed						PO_0006212|PATO_0000460|PATO_0001511|PATO_0002102|PATO_0002354|PO_0009068|PATO_0001818|PATO_0002355|PATO_0000761|PATO_0000760	protective layer|abnormal|non-functional|proliferative|active|connective|progressive|inactive|decreased behavioural activity|increased behavioural activity	0.5933|0.3296|0.3296|0.3281|0.3200|0.3200|0.3112|0.3000|0.2833|0.2760	0		definition_excluded_by_source_manifest
BTERM:organ_vocabs:b0bedf38241632	Loculicidal Capsule	loculicidal capsule	en	ambiguous	Fruit Structural Types > Simple Fruits > Capsule Types	fruit		organ_vocabs	S1D11_fruits.vocab:37:0	2014-03		not recorded		PO_0009001	fruit	PO	skos:broadMatch	0.85	ontology_scoped_synonym_proposal	proposed						PO_0009001	fruit	0.8500	0		definition_excluded_by_source_manifest
BTERM:organ_vocabs:b0c7faa4551526	Locule	locule	en	ambiguous	Carpel Parts	gynoecium		organ_vocabs	S1D10_gynoecium.vocab:16:0	2014-03		not recorded		PO_0025263	locule	PO	skos:exactMatch	0.99	ontology_primary_label_exact	auto						PO_0025263	locule	0.9900	0		definition_excluded_by_source_manifest
BTERM:organ_vocabs:b0d8b58b2dd324	Broad	broad	en	ambiguous	Embryo Types	seed		organ_vocabs	S1D12_seeds.vocab:22:0	2014-03		not recorded					flopo:unmapped	0	ambiguous_ontology_exact	review						PATO_0002359|PATO_0000600|PATO_0002280|PATO_0000952|PATO_0001444|PATO_0002363|PATO_0000276|PO_0030058|PATO_0001942|PATO_0001496	broad|increased width|broadly articulated with|brown|broken|bronze|brood size|brachycyte|brown green|brood quality	0.9900|0.9700|0.4130|0.2886|0.2760|0.2760|0.2389|0.2389|0.2320|0.2200	6		definition_excluded_by_source_manifest
BTERM:organ_vocabs:b10266e7656df1	Dichasium	dichasium	en	ambiguous	Inflorescence Types > Unbranched Inflorescences with Pedicellate Flowers	inflorescence		organ_vocabs	S1D6_inflorescence.vocab:30:1	2014-03		not recorded		PO_0009049	inflorescence	PO	skos:broadMatch	0.85	ontology_scoped_synonym_proposal	proposed						PO_0009049	inflorescence	0.8500	0		definition_excluded_by_source_manifest
BTERM:organ_vocabs:b10a58ab8a362a	Ventricose	ventricose	en	quality	Perianth and Hypanthium Structural Types	perianth		organ_vocabs	S1D8_perianth.vocab:75:0	2014-03		not recorded					flopo:unmapped	0.2833	hybrid_candidate_retrieval	proposed						PATO_0001196|PATO_0000636|PATO_0001325|PATO_0001891|PATO_0002341|PATO_0001659|PATO_0002501|PATO_0002500	ventral to|ventralized|radial symmetry|ovate|tomentose|ventrally rotated|ventral orientation|ventrolaterally orientation	0.2833|0.2760|0.2676|0.2530|0.2530|0.2419|0.2375|0.2158	0		definition_excluded_by_source_manifest
BTERM:organ_vocabs:b153ca027c5c10	Carpopodium	carpopodium	en	ambiguous	Gynoecial Parts	gynoecium		organ_vocabs	S1D10_gynoecium.vocab:2:0	2014-03		not recorded					flopo:unmapped	0.3281	hybrid_candidate_retrieval	proposed						PO_0030055|PO_0004703|PO_0009078|PO_0006330|PO_0009062|PO_0005597|PO_0009001|PO_0025335|PO_0009077|PO_0009030	pseudopodium|carpel primordium|pistillode|gynophore|gynoecium|cambium|fruit|phyllode leaf|staminode|carpel	0.3281|0.3200|0.3130|0.3112|0.3009|0.3000|0.2854|0.2760|0.2692|0.2676	0		definition_excluded_by_source_manifest
BTERM:organ_vocabs:b171c1b8a82f8a	Subbasifixed	subbasifixed	en	ambiguous	Anther Attachment	androecium		organ_vocabs	S1D9_androecium.vocab:32:0	2014-03		not recorded					flopo:unmapped	0.3095	hybrid_candidate_retrieval	proposed						PATO_0000300|PATO_0001786|PATO_0002122|PATO_0001448|PATO_0002068|PATO_0002480|PATO_0001667|PATO_0002397	immobile|split|mixed|ossified|stratified|poorly ossified|attached to|subcircular	0.3095|0.2692|0.2676|0.2467|0.2354|0.2135|0.2015|0.1978	0		definition_excluded_by_source_manifest
BTERM:organ_vocabs:b1c0d3a5fdefa6	Etaerio	etaerio	en	ambiguous	Fruit Structural Types > Aggregate Fruit Types > Fleshy Fruit Types	fruit		organ_vocabs	S1D11_fruits.vocab:57:1	2014-03		not recorded					flopo:unmapped	0.22	hybrid_candidate_retrieval	proposed						PATO_0001196|PATO_0001632|PATO_0001633|PO_0000282|PO_0025349|PO_0030032|PO_0009001|PATO_0001309|PO_0009085|PATO_0000499	ventral to|anterior to|posterior to|trichome|awn|seta|fruit|duration quality of a process|exocarp|decreased duration	0.2200|0.2200|0.2148|0.2100|0.2100|0.2100|0.2087|0.2035|0.1989|0.1838	0		definition_excluded_by_source_manifest
BTERM:organ_vocabs:b267827e5633ec	Placenta	placenta	en	ambiguous	Gynoecial Parts	gynoecium		organ_vocabs	S1D10_gynoecium.vocab:5:0	2014-03		not recorded		PO_0025078	placenta	PO	skos:exactMatch	0.99	ontology_primary_label_exact	auto						PO_0025078	placenta	0.9900	0		definition_excluded_by_source_manifest
BTERM:organ_vocabs:b38ace3435dc9d	Lenticel	lenticel	en	entity	Stem Parts > Twig Surface Parts	stem		organ_vocabs	S1D3_stem.vocab:4:0	2014-03		not recorded		PO_0000031	lenticel	PO	skos:exactMatch	0.99	ontology_primary_label_exact	auto						PO_0000031	lenticel	0.9900	0		definition_excluded_by_source_manifest
BTERM:organ_vocabs:b42ec8617d51ce	Raphe	raphe	en	entity	Seed Parts	seed		organ_vocabs	S1D12_seeds.vocab:8:0	2014-03		not recorded		PO_0020027	raphe	PO	skos:exactMatch	0.99	ontology_primary_label_exact	auto						PO_0020027	raphe	0.9900	0		definition_excluded_by_source_manifest
BTERM:organ_vocabs:b44f10b5228430	Atropous	atropous	en	quality	Ovule Types	gynoecium		organ_vocabs	S1D10_gynoecium.vocab:64:1	2014-03		not recorded					flopo:unmapped	0.32	hybrid_candidate_retrieval	proposed						PATO_0001623|PATO_0001332|PATO_0001465|PATO_0002090|PATO_0000688|PATO_0001967|PATO_0002331|PATO_0002204	atrophied|amorphous|monstrous|adenomatous|asynchronous|actinodromous|adhesive|ambidextrous handedness	0.3200|0.2676|0.2676|0.2530|0.2467|0.2408|0.2320|0.2006	0		definition_excluded_by_source_manifest
BTERM:organ_vocabs:b52ac593cdb5ff	Tentacular	tentacular	en	ambiguous	Leaf Structural Types	leaf		organ_vocabs	S1D5_leaves.vocab:60:0	2014-03		not recorded					flopo:unmapped	0.3514	hybrid_candidate_retrieval	proposed						PATO_0001987|PATO_0002121|PATO_0001934|PO_0025334|PO_0025207	saccular|trabecular|orbicular|terete vascular leaf|tepal vascular system	0.3514|0.3200|0.2913|0.2794|0.2257	0		definition_excluded_by_source_manifest
BTERM:organ_vocabs:b5421418f30b30	Locusta	locusta	en	ambiguous	Inflorescence Types > Inflorescences with Sessile Flowers	inflorescence		organ_vocabs	S1D6_inflorescence.vocab:23:1	2014-03		not recorded					flopo:unmapped	0.3071	hybrid_candidate_retrieval	proposed						PO_0025263|PATO_0000627|PATO_0002261|PATO_0001528|PO_0009001|PATO_0001253|PATO_0001516|PATO_0001802|PATO_0001979|PATO_0001367	locule|localised|located in|loud|fruit|light magenta|focus|loose|lobed|lobate	0.3071|0.2320|0.2257|0.2173|0.2173|0.2100|0.2100|0.2100|0.2100|0.2035	0		definition_excluded_by_source_manifest
