flopo_iri	flopo_num	label	signature	deprecated
http://purl.obolibrary.org/obo/FLOPO_0000252	252	banner petal glabrous	EQ|PO_0025324|PATO_0000453	0
http://purl.obolibrary.org/obo/FLOPO_0000253	253	banner petal pilosity	EQ|PO_0025324|PATO_0000066	0
http://purl.obolibrary.org/obo/FLOPO_0000254	254	stem condensed	EQ|PO_0009047|PATO_0001485	0
http://purl.obolibrary.org/obo/FLOPO_0000255	255	stem structure	EQ|PO_0009047|PATO_0000141	0
http://purl.obolibrary.org/obo/FLOPO_0000256	256	flower hermaphrodite	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0000257	257	fruit lobed	EQ|PO_0009001|PATO_0001979	0
http://purl.obolibrary.org/obo/FLOPO_0000258	258	stigma broken	EQ|PO_0009073|PATO_0001444	0
http://purl.obolibrary.org/obo/FLOPO_0000259	259	stigma wholeness	EQ|PO_0009073|PATO_0001442	0
http://purl.obolibrary.org/obo/FLOPO_0000260	260	ovary wall truncated	EQ|PO_0005022|PATO_0000936	0
http://purl.obolibrary.org/obo/FLOPO_0000261	261	ovary wall shape	EQ|PO_0005022|PATO_0000052	0
http://purl.obolibrary.org/obo/FLOPO_0000262	262	shoot apex truncated	EQ|PO_0000037|PATO_0000936	0
http://purl.obolibrary.org/obo/FLOPO_0000263	263	keel dark blue	EQ|PO_0025327|PATO_0001244	0
http://purl.obolibrary.org/obo/FLOPO_0000264	264	keel color	EQ|PO_0025327|PATO_0000014	0
http://purl.obolibrary.org/obo/FLOPO_0000265	265	lemma phenotype	PHENO|PO_0009037	0
http://purl.obolibrary.org/obo/FLOPO_0000266	266	lemma elliptic	EQ|PO_0009037|PATO_0000947	0
http://purl.obolibrary.org/obo/FLOPO_0000267	267	lemma 2-D shape	EQ|PO_0009037|PATO_0002006	0
http://purl.obolibrary.org/obo/FLOPO_0000268	268	stem acute	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0000269	269	stem duration	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0000270	270	petiole alternate placement	EQ|PO_0020038|PATO_0001932	0
http://purl.obolibrary.org/obo/FLOPO_0000271	271	petiole spatial pattern	EQ|PO_0020038|PATO_0000060	0
http://purl.obolibrary.org/obo/FLOPO_0000272	272	root tip phenotype	PHENO|PO_0000025	0
http://purl.obolibrary.org/obo/FLOPO_0000273	273	root tip lanceolate	EQ|PO_0000025|PATO_0001877	0
http://purl.obolibrary.org/obo/FLOPO_0000274	274	root tip sharpness	EQ|PO_0000025|PATO_0000944	0
http://purl.obolibrary.org/obo/FLOPO_0000275	275	leaf circular	EQ|PO_0025034|PATO_0000411	0
http://purl.obolibrary.org/obo/FLOPO_0000276	276	shoot apex circular	EQ|PO_0000037|PATO_0000411	0
http://purl.obolibrary.org/obo/FLOPO_0000277	277	inflorescence oblong	EQ|PO_0009049|PATO_0000946	0
http://purl.obolibrary.org/obo/FLOPO_0000278	278	inflorescence 2-D shape	EQ|PO_0009049|PATO_0002006	0
http://purl.obolibrary.org/obo/FLOPO_0000279	279	peristome phenotype	PHENO|PO_0030042	0
http://purl.obolibrary.org/obo/FLOPO_0000280	280	peristome dark purple	EQ|PO_0030042|PATO_0001259	0
http://purl.obolibrary.org/obo/FLOPO_0000281	281	peristome color	EQ|PO_0030042|PATO_0000014	0
http://purl.obolibrary.org/obo/FLOPO_0000282	282	glume obtuse	EQ|PO_0009039|PATO_0001935	0
http://purl.obolibrary.org/obo/FLOPO_0000283	283	peduncle phenotype	PHENO|PO_0009053	0
http://purl.obolibrary.org/obo/FLOPO_0000284	284	peduncle lateral to	EQ|PO_0009053|PATO_0001193	0
http://purl.obolibrary.org/obo/FLOPO_0000285	285	peduncle position	EQ|PO_0009053|PATO_0000140	0
http://purl.obolibrary.org/obo/FLOPO_0000286	286	leaf ovate	EQ|PO_0025034|PATO_0001891	0
http://purl.obolibrary.org/obo/FLOPO_0000287	287	leaf convex 3-D shape	EQ|PO_0025034|PATO_0002007	0
http://purl.obolibrary.org/obo/FLOPO_0000288	288	lamina length	EQ|PO_0025060|PATO_0000122	0
http://purl.obolibrary.org/obo/FLOPO_0000289	289	fruit circular	EQ|PO_0009001|PATO_0000411	0
http://purl.obolibrary.org/obo/FLOPO_0000290	290	fruit 2-D shape	EQ|PO_0009001|PATO_0002006	0
http://purl.obolibrary.org/obo/FLOPO_0000291	291	fruit oblong	EQ|PO_0009001|PATO_0000946	0
http://purl.obolibrary.org/obo/FLOPO_0000292	292	peduncle glabrous	EQ|PO_0009053|PATO_0000453	0
http://purl.obolibrary.org/obo/FLOPO_0000293	293	peduncle pilosity	EQ|PO_0009053|PATO_0000066	0
http://purl.obolibrary.org/obo/FLOPO_0000294	294	obsolete flower pubescent	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0000295	295	flower maturity	EQ|PO_0009046|PATO_0000261	0
http://purl.obolibrary.org/obo/FLOPO_0000296	296	shoot apex increased length	EQ|PO_0000037|PATO_0000573	0
http://purl.obolibrary.org/obo/FLOPO_0000297	297	shoot apex length	EQ|PO_0000037|PATO_0000122	0
http://purl.obolibrary.org/obo/FLOPO_0000298	298	calyx fused with	EQ|PO_0009060|PATO_0000642	0
http://purl.obolibrary.org/obo/FLOPO_0000299	299	calyx structure	EQ|PO_0009060|PATO_0000141	0
http://purl.obolibrary.org/obo/FLOPO_0000300	300	petal lanceolate	EQ|PO_0009032|PATO_0001877	0
http://purl.obolibrary.org/obo/FLOPO_0000301	301	petal sharpness	EQ|PO_0009032|PATO_0000944	0
http://purl.obolibrary.org/obo/FLOPO_0000302	302	pedicel male	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0000303	303	pedicel phenotypic sex	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0000304	304	sheath cell phenotype	PHENO|PO_0004531	0
http://purl.obolibrary.org/obo/FLOPO_0000305	305	sheath cell glabrous	EQ|PO_0004531|PATO_0000453	0
http://purl.obolibrary.org/obo/FLOPO_0000306	306	sheath cell pilosity	EQ|PO_0004531|PATO_0000066	0
http://purl.obolibrary.org/obo/FLOPO_0000307	307	style recurved	EQ|PO_0009074|PATO_0002211	0
http://purl.obolibrary.org/obo/FLOPO_0000308	308	oil gland phenotype	PHENO|PO_0005669	0
http://purl.obolibrary.org/obo/FLOPO_0000309	309	oil gland decreased water composition	EQ|PO_0005669|PATO_0001801	0
http://purl.obolibrary.org/obo/FLOPO_0000310	310	oil gland water composition	EQ|PO_0005669|PATO_0001800	0
http://purl.obolibrary.org/obo/FLOPO_0000311	311	leaflet falciform	EQ|PO_0020049|PATO_0002215	0
http://purl.obolibrary.org/obo/FLOPO_0000312	312	leaflet shape	EQ|PO_0020049|PATO_0000052	0
http://purl.obolibrary.org/obo/FLOPO_0000313	313	seed increased length	EQ|PO_0009010|PATO_0000573	0
http://purl.obolibrary.org/obo/FLOPO_0000314	314	seed length	EQ|PO_0009010|PATO_0000122	0
http://purl.obolibrary.org/obo/FLOPO_0000315	315	fruit hairy	EQ|PO_0009001|PATO_0000454	0
http://purl.obolibrary.org/obo/FLOPO_0000316	316	fruit pilosity	EQ|PO_0009001|PATO_0000066	0
http://purl.obolibrary.org/obo/FLOPO_0000317	317	obsolete fruit pubescent	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0000318	318	fruit maturity	EQ|PO_0009001|PATO_0000261	0
http://purl.obolibrary.org/obo/FLOPO_0000319	319	obsolete corolla pubescent	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0000320	320	corolla maturity	EQ|PO_0009059|PATO_0000261	0
http://purl.obolibrary.org/obo/FLOPO_0000321	321	xylem vessel member phenotype	PHENO|PO_0002003	0
http://purl.obolibrary.org/obo/FLOPO_0000322	322	xylem vessel member ovate	EQ|PO_0002003|PATO_0001891	0
http://purl.obolibrary.org/obo/FLOPO_0000323	323	xylem vessel member convex 3-D shape	EQ|PO_0002003|PATO_0002007	0
http://purl.obolibrary.org/obo/FLOPO_0000324	324	petiole autogenous	EQ|PO_0020038|PATO_0002316	0
http://purl.obolibrary.org/obo/FLOPO_0000325	325	petiole structure	EQ|PO_0020038|PATO_0000141	0
http://purl.obolibrary.org/obo/FLOPO_0000326	326	inflorescence multi-colored	EQ|PO_0009049|PATO_0001533	0
http://purl.obolibrary.org/obo/FLOPO_0000327	327	inflorescence color pattern	EQ|PO_0009049|PATO_0000019	0
http://purl.obolibrary.org/obo/FLOPO_0000328	328	central spike of tassel inflorescence cylindrical	EQ|PO_0006324|PATO_0001873	0
http://purl.obolibrary.org/obo/FLOPO_0000329	329	central spike of tassel inflorescence convex 3-D shape	EQ|PO_0006324|PATO_0002007	0
http://purl.obolibrary.org/obo/FLOPO_0000330	330	inflorescence red brown	EQ|PO_0009049|PATO_0001287	0
http://purl.obolibrary.org/obo/FLOPO_0000331	331	inflorescence color	EQ|PO_0009049|PATO_0000014	0
http://purl.obolibrary.org/obo/FLOPO_0000332	332	lamina acuminate	EQ|PO_0025060|PATO_0002228	0
http://purl.obolibrary.org/obo/FLOPO_0000333	333	lamina sharpness	EQ|PO_0025060|PATO_0000944	0
http://purl.obolibrary.org/obo/FLOPO_0000334	334	stem bulbous	EQ|PO_0009047|PATO_0002210	0
http://purl.obolibrary.org/obo/FLOPO_0000335	335	stem convex 3-D shape	EQ|PO_0009047|PATO_0002007	0
http://purl.obolibrary.org/obo/FLOPO_0000336	336	sepal oblong	EQ|PO_0009031|PATO_0000946	0
http://purl.obolibrary.org/obo/FLOPO_0000337	337	sepal 2-D shape	EQ|PO_0009031|PATO_0002006	0
http://purl.obolibrary.org/obo/FLOPO_0000338	338	periderm phenotype	PHENO|PO_0005046	0
http://purl.obolibrary.org/obo/FLOPO_0000339	339	periderm ovate	EQ|PO_0005046|PATO_0001891	0
http://purl.obolibrary.org/obo/FLOPO_0000340	340	periderm convex 3-D shape	EQ|PO_0005046|PATO_0002007	0
http://purl.obolibrary.org/obo/FLOPO_0000341	341	tuber phenotype	PHENO|PO_0025522	0
http://purl.obolibrary.org/obo/FLOPO_0000342	342	tuber diameter	EQ|PO_0025522|PATO_0001334	0
http://purl.obolibrary.org/obo/FLOPO_0000343	343	flower dentated	EQ|PO_0009046|PATO_0001205	0
http://purl.obolibrary.org/obo/FLOPO_0000344	344	flower shape	EQ|PO_0009046|PATO_0000052	0
http://purl.obolibrary.org/obo/FLOPO_0000345	345	bracteole phenotype	PHENO|PO_0009043	0
http://purl.obolibrary.org/obo/FLOPO_0000346	346	bracteole inserted into	EQ|PO_0009043|PATO_0000624	0
http://purl.obolibrary.org/obo/FLOPO_0000347	347	bracteole position	EQ|PO_0009043|PATO_0000140	0
http://purl.obolibrary.org/obo/FLOPO_0000348	348	ovary wall spherical	EQ|PO_0005022|PATO_0001499	0
http://purl.obolibrary.org/obo/FLOPO_0000349	349	ovary wall convex 3-D shape	EQ|PO_0005022|PATO_0002007	0
http://purl.obolibrary.org/obo/FLOPO_0000350	350	anther elongated	EQ|PO_0009066|PATO_0001154	0
http://purl.obolibrary.org/obo/FLOPO_0000351	351	stem cylindrical	EQ|PO_0009047|PATO_0001873	0
http://purl.obolibrary.org/obo/FLOPO_0000352	352	shoot apex scalloped	EQ|PO_0000037|PATO_0001889	0
http://purl.obolibrary.org/obo/FLOPO_0000353	353	anther ovate	EQ|PO_0009066|PATO_0001891	0
http://purl.obolibrary.org/obo/FLOPO_0000354	354	anther convex 3-D shape	EQ|PO_0009066|PATO_0002007	0
http://purl.obolibrary.org/obo/FLOPO_0000355	355	trichome phenotype	PHENO|PO_0000282	0
http://purl.obolibrary.org/obo/FLOPO_0000356	356	trichome glabrous	EQ|PO_0000282|PATO_0000453	0
http://purl.obolibrary.org/obo/FLOPO_0000357	357	trichome pilosity	EQ|PO_0000282|PATO_0000066	0
http://purl.obolibrary.org/obo/FLOPO_0000358	358	filament glabrous	EQ|PO_0009067|PATO_0000453	0
http://purl.obolibrary.org/obo/FLOPO_0000359	359	filament pilosity	EQ|PO_0009067|PATO_0000066	0
http://purl.obolibrary.org/obo/FLOPO_0000360	360	inflorescence spherical	EQ|PO_0009049|PATO_0001499	0
http://purl.obolibrary.org/obo/FLOPO_0000361	361	inflorescence convex 3-D shape	EQ|PO_0009049|PATO_0002007	0
http://purl.obolibrary.org/obo/FLOPO_0000362	362	vascular bundle lanceolate	EQ|PO_0005020|PATO_0001877	0
http://purl.obolibrary.org/obo/FLOPO_0000363	363	vascular bundle sharpness	EQ|PO_0005020|PATO_0000944	0
http://purl.obolibrary.org/obo/FLOPO_0000364	364	obsolete stem pubescent	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0000365	365	stem maturity	EQ|PO_0009047|PATO_0000261	0
http://purl.obolibrary.org/obo/FLOPO_0000366	366	calyx angular	EQ|PO_0009060|PATO_0001977	0
http://purl.obolibrary.org/obo/FLOPO_0000367	367	calyx shape	EQ|PO_0009060|PATO_0000052	0
http://purl.obolibrary.org/obo/FLOPO_0000368	368	stipule linear	EQ|PO_0020041|PATO_0001199	0
http://purl.obolibrary.org/obo/FLOPO_0000369	369	sepal obtuse	EQ|PO_0009031|PATO_0001935	0
http://purl.obolibrary.org/obo/FLOPO_0000370	370	vascular bundle smooth	EQ|PO_0005020|PATO_0000701	0
http://purl.obolibrary.org/obo/FLOPO_0000371	371	vascular bundle texture	EQ|PO_0005020|PATO_0000150	0
http://purl.obolibrary.org/obo/FLOPO_0000372	372	calyx lanceolate	EQ|PO_0009060|PATO_0001877	0
http://purl.obolibrary.org/obo/FLOPO_0000373	373	calyx sharpness	EQ|PO_0009060|PATO_0000944	0
http://purl.obolibrary.org/obo/FLOPO_0000374	374	flower increased thickness	EQ|PO_0009046|PATO_0000591	0
http://purl.obolibrary.org/obo/FLOPO_0000375	375	flower thickness	EQ|PO_0009046|PATO_0000915	0
http://purl.obolibrary.org/obo/FLOPO_0000376	376	flower pointed	EQ|PO_0009046|PATO_0002258	0
http://purl.obolibrary.org/obo/FLOPO_0000377	377	peduncle multi-colored	EQ|PO_0009053|PATO_0001533	0
http://purl.obolibrary.org/obo/FLOPO_0000378	378	peduncle color pattern	EQ|PO_0009053|PATO_0000019	0
http://purl.obolibrary.org/obo/FLOPO_0000379	379	shoot apex obovate	EQ|PO_0000037|PATO_0001936	0
http://purl.obolibrary.org/obo/FLOPO_0000380	380	shoot-borne root phenotype	PHENO|PO_0000042	0
http://purl.obolibrary.org/obo/FLOPO_0000381	381	shoot-borne root kinked	EQ|PO_0000042|PATO_0001798	0
http://purl.obolibrary.org/obo/FLOPO_0000382	382	shoot-borne root shape	EQ|PO_0000042|PATO_0000052	0
http://purl.obolibrary.org/obo/FLOPO_0000383	383	corolla exserted	EQ|PO_0009059|PATO_0000623	0
http://purl.obolibrary.org/obo/FLOPO_0000384	384	corolla position	EQ|PO_0009059|PATO_0000140	0
http://purl.obolibrary.org/obo/FLOPO_0000385	385	bark smooth	EQ|PO_0004518|PATO_0000701	0
http://purl.obolibrary.org/obo/FLOPO_0000386	386	bark texture	EQ|PO_0004518|PATO_0000150	0
http://purl.obolibrary.org/obo/FLOPO_0000387	387	calyx acuminate	EQ|PO_0009060|PATO_0002228	0
http://purl.obolibrary.org/obo/FLOPO_0000388	388	obsolete stipule pubescent	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0000389	389	stipule maturity	EQ|PO_0020041|PATO_0000261	0
http://purl.obolibrary.org/obo/FLOPO_0000390	390	bud folded	EQ|PO_0000055|PATO_0001910	0
http://purl.obolibrary.org/obo/FLOPO_0000391	391	bud surface feature shape	EQ|PO_0000055|PATO_0001925	0
http://purl.obolibrary.org/obo/FLOPO_0000392	392	stem decurrent	EQ|PO_0009047|PATO_0001984	0
http://purl.obolibrary.org/obo/FLOPO_0000393	393	petal obovate	EQ|PO_0009032|PATO_0001936	0
http://purl.obolibrary.org/obo/FLOPO_0000394	394	petal convex 3-D shape	EQ|PO_0009032|PATO_0002007	0
http://purl.obolibrary.org/obo/FLOPO_0000395	395	stem simple	EQ|PO_0009047|PATO_0001503	0
http://purl.obolibrary.org/obo/FLOPO_0000396	396	stem complexity	EQ|PO_0009047|PATO_0001502	0
http://purl.obolibrary.org/obo/FLOPO_0000397	397	bark grooved	EQ|PO_0004518|PATO_0002255	0
http://purl.obolibrary.org/obo/FLOPO_0000398	398	rhizome conical	EQ|PO_0004542|PATO_0002021	0
http://purl.obolibrary.org/obo/FLOPO_0000399	399	rhizome convex 3-D shape	EQ|PO_0004542|PATO_0002007	0
http://purl.obolibrary.org/obo/FLOPO_0000400	400	leaf terminal	EQ|PO_0025034|PATO_0002476	0
http://purl.obolibrary.org/obo/FLOPO_0000401	401	leaf position	EQ|PO_0025034|PATO_0000140	0
http://purl.obolibrary.org/obo/FLOPO_0000402	402	stele phenotype	PHENO|PO_0025197	0
http://purl.obolibrary.org/obo/FLOPO_0000403	403	stele cylindrical	EQ|PO_0025197|PATO_0001873	0
http://purl.obolibrary.org/obo/FLOPO_0000404	404	stele convex 3-D shape	EQ|PO_0025197|PATO_0002007	0
http://purl.obolibrary.org/obo/FLOPO_0000405	405	lamina obovate	EQ|PO_0025060|PATO_0001936	0
http://purl.obolibrary.org/obo/FLOPO_0000406	406	lamina convex 3-D shape	EQ|PO_0025060|PATO_0002007	0
http://purl.obolibrary.org/obo/FLOPO_0000407	407	scutellar node phenotype	PHENO|PO_0004708	0
http://purl.obolibrary.org/obo/FLOPO_0000408	408	scutellar node swollen	EQ|PO_0004708|PATO_0001851	0
http://purl.obolibrary.org/obo/FLOPO_0000409	409	scutellar node structure	EQ|PO_0004708|PATO_0000141	0
http://purl.obolibrary.org/obo/FLOPO_0000410	410	petiole obconical	EQ|PO_0020038|PATO_0002347	0
http://purl.obolibrary.org/obo/FLOPO_0000411	411	corolla purple	EQ|PO_0009059|PATO_0000951	0
http://purl.obolibrary.org/obo/FLOPO_0000412	412	leaf scalloped	EQ|PO_0025034|PATO_0001889	0
http://purl.obolibrary.org/obo/FLOPO_0000413	413	stem grey	EQ|PO_0009047|PATO_0000950	0
http://purl.obolibrary.org/obo/FLOPO_0000414	414	stem color	EQ|PO_0009047|PATO_0000014	0
http://purl.obolibrary.org/obo/FLOPO_0000415	415	hypanthium phenotype	PHENO|PO_0009065	0
http://purl.obolibrary.org/obo/FLOPO_0000416	416	hypanthium inserted into	EQ|PO_0009065|PATO_0000624	0
http://purl.obolibrary.org/obo/FLOPO_0000417	417	hypanthium position	EQ|PO_0009065|PATO_0000140	0
http://purl.obolibrary.org/obo/FLOPO_0000418	418	stipule lanceolate	EQ|PO_0020041|PATO_0001877	0
http://purl.obolibrary.org/obo/FLOPO_0000419	419	stipule sharpness	EQ|PO_0020041|PATO_0000944	0
http://purl.obolibrary.org/obo/FLOPO_0000420	420	leaf opposite	EQ|PO_0025034|PATO_0001933	0
http://purl.obolibrary.org/obo/FLOPO_0000421	421	involucre diameter	EQ|PO_0009100|PATO_0001334	0
http://purl.obolibrary.org/obo/FLOPO_0000422	422	central spike of tassel inflorescence increased thickness	EQ|PO_0006324|PATO_0000591	0
http://purl.obolibrary.org/obo/FLOPO_0000423	423	central spike of tassel inflorescence thickness	EQ|PO_0006324|PATO_0000915	0
http://purl.obolibrary.org/obo/FLOPO_0000424	424	shoot apex lanceolate	EQ|PO_0000037|PATO_0001877	0
http://purl.obolibrary.org/obo/FLOPO_0000425	425	costa phenotype	PHENO|PO_0030072	0
http://purl.obolibrary.org/obo/FLOPO_0000426	426	costa basal to	EQ|PO_0030072|PATO_0002349	0
http://purl.obolibrary.org/obo/FLOPO_0000427	427	costa position	EQ|PO_0030072|PATO_0000140	0
http://purl.obolibrary.org/obo/FLOPO_0000428	428	leaflet triangular	EQ|PO_0020049|PATO_0001875	0
http://purl.obolibrary.org/obo/FLOPO_0000429	429	leaflet 2-D shape	EQ|PO_0020049|PATO_0002006	0
http://purl.obolibrary.org/obo/FLOPO_0000430	430	style swollen	EQ|PO_0009074|PATO_0001851	0
http://purl.obolibrary.org/obo/FLOPO_0000431	431	style structure	EQ|PO_0009074|PATO_0000141	0
http://purl.obolibrary.org/obo/FLOPO_0000432	432	tubercle phenotype	PHENO|PO_0025352	0
http://purl.obolibrary.org/obo/FLOPO_0000433	433	tubercle tomentose	EQ|PO_0025352|PATO_0002341	0
http://purl.obolibrary.org/obo/FLOPO_0000434	434	tubercle pilosity	EQ|PO_0025352|PATO_0000066	0
http://purl.obolibrary.org/obo/FLOPO_0000435	435	lamina oblong	EQ|PO_0025060|PATO_0000946	0
http://purl.obolibrary.org/obo/FLOPO_0000436	436	lamina 2-D shape	EQ|PO_0025060|PATO_0002006	0
http://purl.obolibrary.org/obo/FLOPO_0000437	437	vascular bundle prominent	EQ|PO_0005020|PATO_0001482	0
http://purl.obolibrary.org/obo/FLOPO_0000438	438	vascular bundle position	EQ|PO_0005020|PATO_0000140	0
http://purl.obolibrary.org/obo/FLOPO_0000439	439	petiolule phenotype	PHENO|PO_0020050	0
http://purl.obolibrary.org/obo/FLOPO_0000440	440	petiolule ovate	EQ|PO_0020050|PATO_0001891	0
http://purl.obolibrary.org/obo/FLOPO_0000441	441	petiolule convex 3-D shape	EQ|PO_0020050|PATO_0002007	0
http://purl.obolibrary.org/obo/FLOPO_0000442	442	ovary wall discoid	EQ|PO_0005022|PATO_0001874	0
http://purl.obolibrary.org/obo/FLOPO_0000443	443	inflorescence dense	EQ|PO_0009049|PATO_0001164	0
http://purl.obolibrary.org/obo/FLOPO_0000444	444	inflorescence mass density	EQ|PO_0009049|PATO_0001019	0
http://purl.obolibrary.org/obo/FLOPO_0000445	445	branch triangular	EQ|PO_0025073|PATO_0001875	0
http://purl.obolibrary.org/obo/FLOPO_0000446	446	branch 2-D shape	EQ|PO_0025073|PATO_0002006	0
http://purl.obolibrary.org/obo/FLOPO_0000447	447	lenticel phenotype	PHENO|PO_0000031	0
http://purl.obolibrary.org/obo/FLOPO_0000448	448	lenticel increased length	EQ|PO_0000031|PATO_0000573	0
http://purl.obolibrary.org/obo/FLOPO_0000449	449	lenticel length	EQ|PO_0000031|PATO_0000122	0
http://purl.obolibrary.org/obo/FLOPO_0000450	450	whole plant glandular	EQ|PO_0000003|PATO_0002117	0
http://purl.obolibrary.org/obo/FLOPO_0000451	451	whole plant morphology	EQ|PO_0000003|PATO_0000051	0
http://purl.obolibrary.org/obo/FLOPO_0000452	452	bracteole pedicellate	EQ|PO_0009043|PATO_0001438	0
http://purl.obolibrary.org/obo/FLOPO_0000453	453	bracteole attachment quality	EQ|PO_0009043|PATO_0001435	0
http://purl.obolibrary.org/obo/FLOPO_0000454	454	stigma clavate	EQ|PO_0009073|PATO_0001883	0
http://purl.obolibrary.org/obo/FLOPO_0000455	455	stigma concave 3-D shape	EQ|PO_0009073|PATO_0002008	0
http://purl.obolibrary.org/obo/FLOPO_0000456	456	tertiary leaf vein phenotype	PHENO|PO_0008021	0
http://purl.obolibrary.org/obo/FLOPO_0000457	457	tertiary leaf vein furrowed	EQ|PO_0008021|PATO_0001948	0
http://purl.obolibrary.org/obo/FLOPO_0000458	458	tertiary leaf vein texture	EQ|PO_0008021|PATO_0000150	0
http://purl.obolibrary.org/obo/FLOPO_0000459	459	lamina flat	EQ|PO_0025060|PATO_0000407	0
http://purl.obolibrary.org/obo/FLOPO_0000460	460	lamina curvature	EQ|PO_0025060|PATO_0001591	0
http://purl.obolibrary.org/obo/FLOPO_0000461	461	petiole blunt	EQ|PO_0020038|PATO_0001950	0
http://purl.obolibrary.org/obo/FLOPO_0000462	462	petiole sharpness	EQ|PO_0020038|PATO_0000944	0
http://purl.obolibrary.org/obo/FLOPO_0000463	463	tassel sessile spikelet terminal	EQ|PO_0006311|PATO_0002476	0
http://purl.obolibrary.org/obo/FLOPO_0000464	464	tassel sessile spikelet position	EQ|PO_0006311|PATO_0000140	0
http://purl.obolibrary.org/obo/FLOPO_0000465	465	anther whorled	EQ|PO_0009066|PATO_0001951	0
http://purl.obolibrary.org/obo/FLOPO_0000466	466	anther spatial pattern	EQ|PO_0009066|PATO_0000060	0
http://purl.obolibrary.org/obo/FLOPO_0000467	467	portion of secretory tissue phenotype	PHENO|PO_0005656	0
http://purl.obolibrary.org/obo/FLOPO_0000468	468	portion of secretory tissue circular	EQ|PO_0005656|PATO_0000411	0
http://purl.obolibrary.org/obo/FLOPO_0000469	469	portion of secretory tissue 2-D shape	EQ|PO_0005656|PATO_0002006	0
http://purl.obolibrary.org/obo/FLOPO_0000470	470	connective phenotype	PHENO|PO_0009068	0
http://purl.obolibrary.org/obo/FLOPO_0000471	471	connective bilobed	EQ|PO_0009068|PATO_0002214	0
http://purl.obolibrary.org/obo/FLOPO_0000472	472	connective shape	EQ|PO_0009068|PATO_0000052	0
http://purl.obolibrary.org/obo/FLOPO_0000473	473	exocarp phenotype	PHENO|PO_0009085	0
