#Version: 0.1
#Glossary type: Plant
#Source: fna_gloss_final_20130517 (merged from: fnagloss_fromHong_20130517125327, fna_glo)
#Finalized by: Dr. Hong Cui
#Date: 7/29/2013
#Reviewers: Heather Cole,Dr. Hong Cui,Stephanie Kha,Sonali Ranade,Jeff Saarela,Ishan Shah
#Source producer: OTO System

"term","category","hasSyn","sourceDataset","termID"
"hila","structure","0","fna_gloss_final_20130517","7ad77ba7-72b8-4447-ad0e-b0214ef133de"
"hip","structure","0","fna_gloss_final_20130517","cbf08b9f-834a-497d-b46e-cef14fdbfc0c"
"hood","structure","0","fna_gloss_final_20130517","67c2cea0-517f-402a-b721-8f3cb42a46ab"
"horn","structure","0","fna_gloss_final_20130517","cb136a83-7672-4c5b-ba5e-3070cff2c2c4"
"husk","structure","0","fna_gloss_final_20130517","5de7d098-0d63-43f0-987c-5688bbd93095"
"hydathode","structure","0","fna_gloss_final_20130517","58e0fb1a-345a-4099-b499-b407b35121b8"
"hypanthium","structure","0","fna_gloss_final_20130517","b03ee23d-5347-4ab7-9161-f5761c94766b"
"hypanthia","structure","0","fna_gloss_final_20130517","0d70e812-f442-4e40-95b7-7d2541db063d"
"hypochilium","structure","0","fna_gloss_final_20130517","24e12816-1ce3-4252-9716-9aa3394b18f7"
"hypocotyl","structure","0","fna_gloss_final_20130517","bf394a1d-8b2b-49af-a31b-0e9c81361f22"
"hypogynium","structure","0","fna_gloss_final_20130517","b19b39b0-9a57-4ab7-8cb5-3b0af680c9dc"
"hypogynia","structure","0","fna_gloss_final_20130517","afcc169c-9f01-4a56-955f-7ca1d7f5d104"
"indument","structure","0","fna_gloss_final_20130517","e864dce6-3b0b-4c40-9ca1-e434b71d1b63"
"indumentum","structure","0","fna_gloss_final_20130517","f69c4a15-77b3-4f66-bd23-feab5adff4eb"
"indumenta","structure","0","fna_gloss_final_20130517","803b9278-e8d1-4a0f-9e1b-388b5e1c984f"
"indusium","structure","0","fna_gloss_final_20130517","e7f803de-dc94-4dc9-9240-00336b2c3809"
"indusia","structure","0","fna_gloss_final_20130517","82fe3c9f-81e5-49d3-b4c3-01a0222a7450"
"inflorescence","structure","0","fna_gloss_final_20130517","dc1123d7-101c-4ca2-a187-520049f7b9f2"
"infructescence","structure","0","fna_gloss_final_20130517","a4fd4aed-7279-4c2d-a928-e42e11430699"
"insertion","character","0","fna_gloss_final_20130517","9a648f78-9539-46ed-98a5-57e9e81231c6"
"integument","structure","0","fna_gloss_final_20130517","4a44a404-72a4-4381-acd2-15bad55de22c"
"internode","structure","0","fna_gloss_final_20130517","15de647a-b047-4728-9f3b-aea13123d0e8"
"involucel","structure","0","fna_gloss_final_20130517","51b0a2dd-2d8c-4a4b-8d9e-036ae1e74a90"
"involucral bract","structure","0","fna_gloss_final_20130517","017c77d2-acc4-4d75-9f35-a9216559ef06"
"involucre","structure","0","fna_gloss_final_20130517","ccc41a61-99d6-426e-8afa-f865ba844b3a"
"isthmus","structure","0","fna_gloss_final_20130517","331db52c-b89d-4254-94f2-ba7dcd7fddf4"
"jacket cell","structure","0","fna_gloss_final_20130517","bd912db8-34fc-452c-b227-525571dec306"
"joint","structure","0","fna_gloss_final_20130517","b6cdceb0-96e3-4f41-b71a-a4b6d764c5c6"
"keel","structure","0","fna_gloss_final_20130517","cf550e0f-e799-488b-9fc8-f543b1959893"
"knee","structure","0","fna_gloss_final_20130517","f4d0e20e-abb1-4d4d-9d7c-c4f685358818"
"knee root","structure","0","fna_gloss_final_20130517","332930d1-335f-43b9-aa7c-40b8496b2d6a"
"labellum","structure","0","fna_gloss_final_20130517","2d6c2b71-a137-4e56-842a-900fc3743c71"
"labella","structure","0","fna_gloss_final_20130517","c903107e-c249-4747-b386-3574e7ed9d7d"
"labium","structure","0","fna_gloss_final_20130517","390a7609-7966-46b8-9286-a86486341062"
"labia","structure","0","fna_gloss_final_20130517","5ea8a648-b4c9-4b63-ad42-dd5f93cdc4b8"
"lacuna","structure","0","fna_gloss_final_20130517","8e5eb686-8308-4cd7-aaee-75fe9a36d042"
"lacunae","structure","0","fna_gloss_final_20130517","322646fb-30bf-422d-8373-9f91f48fd28b"
"laesura","structure","0","fna_gloss_final_20130517","9d4aac6e-61f5-43a7-b85d-9aa9d1a81914"
"laesurae","structure","0","fna_gloss_final_20130517","1e0a3b5f-c5f8-4be7-a8d8-f25600345f36"
"lamella","structure","0","fna_gloss_final_20130517","ba46b012-dcd9-49da-a55e-106c36eb14d3"
"lamellae","structure","0","fna_gloss_final_20130517","1a37957f-f0c2-4596-9ce1-3162409ffbbb"
"lamina","structure","0","fna_gloss_final_20130517","c6dd5413-172c-4356-a359-525e46cb2d73"
"laminae","structure","0","fna_gloss_final_20130517","12cea564-84fd-40c9-9671-1db2ec4eac90"
"lateral vein","structure","0","fna_gloss_final_20130517","71a10bec-46aa-4b1d-b620-0dd58dc3bfa1"
"latex","structure","0","fna_gloss_final_20130517","b830ecd7-c395-486c-818c-321769e17d83"
"latices","structure","0","fna_gloss_final_20130517","a4ace1ca-acfb-4f60-8e1f-062e527ea7ce"
"latexes","structure","0","fna_gloss_final_20130517","07c5752b-1757-4226-886f-32c4b1925e26"
"leaf","structure","0","fna_gloss_final_20130517","dd23c2f7-6c1a-4f3f-9357-a30dfbc402ff"
"leaves","structure","0","fna_gloss_final_20130517","c7d9d167-4121-43b0-b2fe-bb1ae9d6d3a6"
"leaf scar","structure","0","fna_gloss_final_20130517","3b159f35-250a-4ab9-b126-883776d47367"
"leaflet","structure","0","fna_gloss_final_20130517","5191c460-8c68-460d-94a5-f0aebbd96b53"
"legume","structure","0","fna_gloss_final_20130517","8bcf422f-43d2-4b02-b002-53961a617f80"
"lemma","structure","0","fna_gloss_final_20130517","568f1ddf-879c-461a-a23b-4d08b97d03d1"
"lemmata","structure","0","fna_gloss_final_20130517","874598c1-dd20-4ab3-ac36-3180873df1bc"
"lemmas","structure","0","fna_gloss_final_20130517","95b70500-2969-4d99-801e-9367ba2db50e"
"lenticel","structure","0","fna_gloss_final_20130517","85e95e8d-9abe-4ac9-bd4b-c00c22e3c2ee"
"lepis","structure","0","fna_gloss_final_20130517","bb12cad4-db12-4e59-a9fc-1676f2558a0a"
"lepides","structure","0","fna_gloss_final_20130517","e6a34ceb-a3e7-49f7-a4ac-cf0ea1552dc4"
"lid","structure","0","fna_gloss_final_20130517","c162800f-7ac5-4f02-8ff3-679d247a5c15"
"ligule","structure","0","fna_gloss_final_20130517","def4b6b3-a1ba-4911-b6a8-373453c96130"
"limb","structure","0","fna_gloss_final_20130517","f60e5339-e91f-484a-b319-43276a8e5710"
"lip","structure","0","fna_gloss_final_20130517","0da735bf-50fd-48ea-b5f5-64dbedaeac1a"
"lip cell","structure","0","fna_gloss_final_20130517","32481d2b-f56d-45c7-9343-d4e1a10d3231"
"lobe","structure","0","fna_gloss_final_20130517","ab5e0910-1573-4bb6-b63a-821e2f92d7d7"
"location","character","0","fna_gloss_final_20130517","85a9a91a-8775-4b78-a537-8913ba3d72c0"
"locule","structure","0","fna_gloss_final_20130517","19b9dbe8-0f35-490a-9bf6-2432379cbbee"
"lodicule","structure","0","fna_gloss_final_20130517","db287dc9-716d-4a77-8b75-5e7fa81f5b41"
"loment","structure","0","fna_gloss_final_20130517","9e376fd5-ac74-4319-9b28-5ddfb1c5141b"
"lumen","structure","0","fna_gloss_final_20130517","b069a022-2be0-43b4-8efa-4ad13ff17639"
"lumina","structure","0","fna_gloss_final_20130517","e3941c37-b2f0-468f-b857-0c3d095d71b1"
"macrophyll","structure","0","fna_gloss_final_20130517","c1142d9b-c42a-45e1-93ac-9cbe9575321e"
"macrosporangium","structure","0","fna_gloss_final_20130517","7f9e3756-4ac4-495d-8fb6-fffed355a241"
"macrosporangia","structure","0","fna_gloss_final_20130517","6102371f-fcdd-47cd-b0fd-2d24e2d5c8cc"
"macrospore","structure","0","fna_gloss_final_20130517","6e5937eb-f512-4bd3-9865-06606218863f"
"macrosporocarp","structure","0","fna_gloss_final_20130517","4fd0fd89-80c1-4744-97b7-38fb30594392"
"macrosporophyll","structure","0","fna_gloss_final_20130517","c54df958-9c56-49e7-8ed8-64e36c9f42ed"
"macrostrobilus","structure","0","fna_gloss_final_20130517","ed33e80e-12e2-41a3-8a0d-655a842189a6"
"macrostrobili","structure","0","fna_gloss_final_20130517","ff4b92f1-d0aa-4d75-89ba-934aa07fba2d"
"macula","structure","0","fna_gloss_final_20130517","9090b941-9c89-4bba-827d-17985577b1ea"
"maculae","structure","0","fna_gloss_final_20130517","8babcd54-a30d-41aa-9ba4-ab145be4d9ee"
"main stem","structure","0","fna_gloss_final_20130517","5f17220e-f578-4abd-adbd-702199189f03"
"male cone","structure","0","fna_gloss_final_20130517","b2779296-b5a3-41ac-97a3-f53448d492d7"
"mamilla","structure","0","fna_gloss_final_20130517","f9d34e3a-fb3e-4a8e-9aa4-a671080bffd0"
"mamillae","structure","0","fna_gloss_final_20130517","334efa59-fc69-41a1-ad94-ca60c8cd2983"
"mamma","structure","0","fna_gloss_final_20130517","e3955d6f-0ac5-4efc-9df6-53a76a309a33"
"mammae","structure","0","fna_gloss_final_20130517","4d4e80a1-7550-4ce0-b17e-b21ac44ee8f5"
"manifestation","character","0","fna_gloss_final_20130517","0a3f2715-8e04-4965-bb05-2b4bf2437b95"
"margin","structure","0","fna_gloss_final_20130517","d39ff35b-0923-4115-803d-e6c73e2fabfb"
"massula","structure","0","fna_gloss_final_20130517","7605b008-ceab-4c15-91a5-3676f89cdb60"
"massulae","structure","0","fna_gloss_final_20130517","15edee12-08cb-4535-bdf3-56849d088244"
"maturation","character","0","fna_gloss_final_20130517","8a4ea9ba-5d87-46a5-8626-bcc144aff550"
"megagametophyte","structure","0","fna_gloss_final_20130517","840f2d81-14c8-42b5-b646-c0c963acfbdc"
"megaphyll","structure","0","fna_gloss_final_20130517","c26c826a-30d6-494e-a2f1-05540465c9fc"
"megasporangium","structure","0","fna_gloss_final_20130517","da70408e-c99f-42c6-a6bf-4f8c9de3d53d"
"megasporangia","structure","0","fna_gloss_final_20130517","39beb98a-e588-4996-8a2d-57c9967dc8ab"
"megaspore","structure","0","fna_gloss_final_20130517","c91d751f-04ab-4119-bb93-08ec419e0516"
"megasporocarp","structure","0","fna_gloss_final_20130517","f34d344d-17cf-4ccd-a53e-98c200476e70"
"megasporophyll","structure","0","fna_gloss_final_20130517","2ce3e98c-69db-4e7a-9e29-bbf8ee668471"
"megastrobilus","structure","0","fna_gloss_final_20130517","65823668-1ae4-47a9-bf43-b24f8a6f0e1e"
"megastrobili","structure","0","fna_gloss_final_20130517","a116a573-2ca8-4bda-b3e7-d0d89e6e2107"
"membrane","structure","0","fna_gloss_final_20130517","b0ad7793-ca00-40d6-9e0c-437e043dc264"
"mentum","structure","0","fna_gloss_final_20130517","2afde606-aca5-41ab-8ad4-cd80d4dc398d"
"menta","structure","0","fna_gloss_final_20130517","1d7ed204-94c8-4a0a-a6b2-556862ac92bf"
"mericarp","structure","0","fna_gloss_final_20130517","b7716ed7-a73f-44af-bcbf-1e78885444bd"
"mesocarp","structure","0","fna_gloss_final_20130517","f00ffde0-ba8e-4ff7-9659-4170fc3b4332"
"mesochilium","structure","0","fna_gloss_final_20130517","d6237960-1e0e-4c40-943a-49b999eeac8b"
"microgametophyte","structure","0","fna_gloss_final_20130517","75acdf19-90ff-4e85-86c0-1d41b6031a57"
"microphyll","structure","0","fna_gloss_final_20130517","f5132d85-d6bb-4a70-8442-cbf2b605023d"
"micropyle","structure","0","fna_gloss_final_20130517","bdeac71b-b77a-4558-8008-fcb5247508ff"
"microsporangium","structure","0","fna_gloss_final_20130517","81a13c43-469f-4abf-ae84-a2e758b71fa3"
"microsporangia","structure","0","fna_gloss_final_20130517","067d82bc-0218-4f34-b021-f1c3acadd136"
"microspore","structure","0","fna_gloss_final_20130517","9037b0e8-67e4-437d-a207-420405a07d9d"
"microsporocarp","structure","0","fna_gloss_final_20130517","bb985e59-bdaf-4e44-b8a5-af7033e6b5c9"
"microsporophyll","structure","0","fna_gloss_final_20130517","7ce33409-90c4-432b-90ac-babf812fe0ce"
"microstrobilus","structure","0","fna_gloss_final_20130517","ebda7bb0-bb12-4160-bbc6-a5edc4fb316c"
"midnerve","structure","0","fna_gloss_final_20130517","30c40ba8-2c25-4f78-9905-27d5c4ecf8bc"
"midrib","structure","0","fna_gloss_final_20130517","202c0000-3b32-450c-9cf5-cbbf7e8a0d8d"
"midvein","structure","0","fna_gloss_final_20130517","006a1819-4411-4fec-a932-86d4d8e40c98"
"monochasium","structure","0","fna_gloss_final_20130517","ef098a30-8390-46b6-bf5a-3cce983dda47"
"monochasia","structure","0","fna_gloss_final_20130517","317b9221-6452-4027-ba2c-cdbe8cc7cb0d"
"mucilage","structure","0","fna_gloss_final_20130517","2e237381-ac50-440b-99f2-eb4179755518"
"mucro","structure","0","fna_gloss_final_20130517","c8fdc1f2-3fb0-4519-ba0b-e8d41d8ea5b6"
"mucrones","structure","0","fna_gloss_final_20130517","91dcf567-53c8-4d06-8425-7058bf2aedf6"
"mucros","structure","0","fna_gloss_final_20130517","a9869109-7f62-4aff-828a-b69fe3770fcd"
"multiple fruit","structure","0","fna_gloss_final_20130517","bf3f5da4-5b0b-4fa7-a8cd-112f4c8b06f8"
"neck","structure","0","fna_gloss_final_20130517","dc635dfe-494e-494f-9e80-0280dbdbf64f"
"nectar","structure","0","fna_gloss_final_20130517","f349e1ef-e049-4167-8a7f-263bba209c27"
"nectary","structure","0","fna_gloss_final_20130517","fb238672-192a-42ef-abbb-47d7956b6b37"
"needle","structure","0","fna_gloss_final_20130517","0b9a2187-17e3-48d3-a8f1-afd7cc6a326e"
"nerve","structure","0","fna_gloss_final_20130517","68570d4e-1ba0-4dbb-8837-49ea28b17999"
"node","structure","0","fna_gloss_final_20130517","0464578f-f6c5-4093-911a-c6784dafa420"
"nodule","structure","0","fna_gloss_final_20130517","b62e2f23-dffc-474a-a7bd-f919ea99b51c"
"notch","structure","0","fna_gloss_final_20130517","780b5694-42ea-4fbe-bf71-268e020604a5"
"nucellus","structure","0","fna_gloss_final_20130517","f915e383-e861-4dae-9cea-8e926e1fc64b"
"nucelli","structure","0","fna_gloss_final_20130517","6ba590f7-80b0-4cf1-a378-a8e1286b7d18"
"nut","structure","0","fna_gloss_final_20130517","134f4334-92d1-4d0b-b334-59b911bb09b5"
"nutlet","structure","0","fna_gloss_final_20130517","dbfe371e-f400-4cb5-bbc0-b457ab1e10a1"
"nutrition","character","0","fna_gloss_final_20130517","b254775a-66a5-45a8-87f4-04e1cae4e94b"
"ochrea","structure","0","fna_gloss_final_20130517","60c126f5-52fd-40e5-8ccd-86bd14602e41"
"ocrea","structure","0","fna_gloss_final_20130517","6241a425-a109-4171-a931-f695b0465210"
"ocreae","structure","0","fna_gloss_final_20130517","c3b5e615-e9ef-4e31-bd8f-9705b121202f"
"odor","character","0","fna_gloss_final_20130517","fde85993-5770-4184-b05a-64ea90d66c8c"
"ontogeny","character","0","fna_gloss_final_20130517","3a9c90fd-a7d3-4601-8fa0-2f0176891687"
"operculum","structure","0","fna_gloss_final_20130517","7c4eb241-4823-4131-bb31-41a7fa4e1779"
"opercula","structure","0","fna_gloss_final_20130517","1020bdb1-00b7-444e-b8d0-ee3bc404f817"
"orientation","character","0","fna_gloss_final_20130517","28c1fb38-d8cd-4b8a-bd46-e7336210b6c0"
"ostiole","structure","0","fna_gloss_final_20130517","0e36ab35-5d34-403b-91a7-0763f41c2a67"
"ovary","structure","0","fna_gloss_final_20130517","a4f39120-95ca-4bad-ab0e-1d6ffa8c042e"
"ovule","structure","0","fna_gloss_final_20130517","0963bf85-a734-4314-80f7-4f6425124182"
"ovuliferous scale","structure","0","fna_gloss_final_20130517","8e8e55b5-2c05-4089-b43c-3bcf5692c2a2"
"palate","structure","0","fna_gloss_final_20130517","8f11f21c-d5a3-4c85-a35a-75bff8ed5ea6"
"pale1","structure","0","fna_gloss_final_20130517","3290efb9-fde1-4c56-a813-37e62e665af2"
"pale2","structure","0","fna_gloss_final_20130517","3d284a17-79c6-40b0-84c5-1cd337f43e55"
"palea","structure","0","fna_gloss_final_20130517","3d210af5-1709-4aee-91e5-ccc65f5fa7bd"
"paleae","structure","0","fna_gloss_final_20130517","01b13fd5-330f-4bb2-a11a-0a35b4cc987d"
"paleas","structure","0","fna_gloss_final_20130517","23a70313-edbf-4987-8b7e-631571eada36"
"palet","structure","0","fna_gloss_final_20130517","1fb87b9e-1b03-4a34-b1cd-a87c20f0caaa"
"panicle","structure","0","fna_gloss_final_20130517","843290b0-eadb-4a38-b8dc-15e1ee4b3423"
"papilla","structure","0","fna_gloss_final_20130517","ab50e589-cada-49aa-862e-41530240ae04"
"papillae","structure","0","fna_gloss_final_20130517","937d6faa-8047-4d35-abeb-d1ae741eb0c3"
"pappus","structure","0","fna_gloss_final_20130517","2bdd68d5-9d0e-4566-b5e5-f08fdcbdb3ec"
"pappi","structure","0","fna_gloss_final_20130517","2bcb440d-2773-415e-b363-003b2b0ccd49"
"pappus scale","structure","0","fna_gloss_final_20130517","69d37efd-a967-4ca2-a7d0-6f563c2ead03"
"paraphysis","structure","0","fna_gloss_final_20130517","dd5fbe82-bdad-422d-b1a8-fef7802d78ea"
"paraphyses","structure","0","fna_gloss_final_20130517","83992c3a-ab72-449c-b886-e6e26f47e3f2"
"pedicel","structure","0","fna_gloss_final_20130517","a51eef2c-d92c-4773-9c01-b49441dd692d"
"peduncle","structure","0","fna_gloss_final_20130517","cbef7c70-5748-4ed8-953c-57dfb6b17108"
"pepo","structure","0","fna_gloss_final_20130517","149ac152-f1fc-47d5-82e2-eeee7eadfc86"
"perianth","structure","0","fna_gloss_final_20130517","c264b7c9-8ed0-4ede-bc96-b6de3c841b4d"
"perianth tube","structure","0","fna_gloss_final_20130517","ee1de00a-5cae-41f7-a91a-0330293dcecb"
"pericarp","structure","0","fna_gloss_final_20130517","1c4cb153-80ce-4a1d-a299-5ae41faa1f28"
"perigynium","structure","0","fna_gloss_final_20130517","5d57bd0a-f64e-469a-a87f-644a4c002926"
"perigynia","structure","0","fna_gloss_final_20130517","a410bfb9-4260-47f6-b605-167ddea5ae7d"
"perisperm","structure","0","fna_gloss_final_20130517","68963744-08df-4b73-8828-7cfd22193788"
"petal","structure","0","fna_gloss_final_20130517","0990f34e-56f8-405c-98c9-0303d624880b"
"petiole","structure","0","fna_gloss_final_20130517","9ed64df0-5f1e-49e7-9538-c702f2a1d86b"
"petiolule","structure","0","fna_gloss_final_20130517","5269042c-fffe-4b69-8534-9e0a3daa3388"
"phyllary","structure","0","fna_gloss_final_20130517","184f9fa3-0704-438e-a370-b7edadd1715a"
"phylloclade","structure","0","fna_gloss_final_20130517","568047d2-e2a8-47d6-9f83-97616a0d9f2d"
"phyllode","structure","0","fna_gloss_final_20130517","fd6e4d16-568a-46f7-9d07-2b1585fa89c2"
"phyllodium","structure","0","fna_gloss_final_20130517","30da8e22-663c-49b3-8d4d-60f89bfbdbcd"
"phyllodia","structure","0","fna_gloss_final_20130517","36fdb894-18a0-4086-95e9-8bb40559c1c7"
"phyllopodium","structure","0","fna_gloss_final_20130517","3346a48e-8950-429f-9bf9-2f0eda7eb854"
"phyllopodia","structure","0","fna_gloss_final_20130517","0ea844b2-3770-4a95-ad7c-b50c1acf8ccb"
"pinna","structure","0","fna_gloss_final_20130517","9fc865bf-ac88-4ea9-a4e9-0d7b2b31cf44"
"pinnae","structure","0","fna_gloss_final_20130517","1d6bb560-f346-409b-b078-9bd2fd30e472"
"pinnule","structure","0","fna_gloss_final_20130517","6e19c80b-c4a0-4d62-bf40-3206dce4af1c"
"pistil","structure","0","fna_gloss_final_20130517","6be6437a-7970-452c-a574-943cc19b2a21"
"pistillode","structure","0","fna_gloss_final_20130517","890b5c8b-a322-499c-867b-c47db7b29072"
"pistillodium","structure","0","fna_gloss_final_20130517","f7baaf70-f05c-4c6b-a661-2e7101fdc056"
"pistillodia","structure","0","fna_gloss_final_20130517","c6b2329a-fc6b-4fc6-ab59-8515296c39be"
"pit","structure","0","fna_gloss_final_20130517","437c5c59-22a9-446f-91f3-0804f34d0b29"
"pitcher","structure","0","fna_gloss_final_20130517","30d8bef3-ad1a-44ed-a995-24c3e342aefd"
"pitcher-blade","structure","0","fna_gloss_final_20130517","30c47c20-f459-4518-8657-feed7eb92fe4"
"pith","structure","0","fna_gloss_final_20130517","6252c2c4-dca5-4e82-88a6-24e476743136"
"placenta","structure","0","fna_gloss_final_20130517","47369b15-c794-47ba-859e-44ff4d99c5b8"
"placentae","structure","0","fna_gloss_final_20130517","2f9cc2ef-9943-4a58-8f0d-01214acd0b4e"
"placentas","structure","0","fna_gloss_final_20130517","3d86068e-4587-4b88-b73f-5fe663bc4d07"
"placentation","character","0","fna_gloss_final_20130517","2d8fd999-67cb-4a3f-b780-0a607c6d5a85"
"plane shape","character","0","fna_gloss_final_20130517","a2d80196-efdc-11e2-b45f-0026b9326338"
"plantlet","structure","0","fna_gloss_final_20130517","5b767969-6af8-46ea-90f2-63a80ca1dfee"
"plumule","structure","0","fna_gloss_final_20130517","a2d82c8e-efdc-11e2-b45f-0026b9326338"
"pneumatophore","structure","0","fna_gloss_final_20130517","949283b0-6c2b-42d9-b770-2ed30fd9c554"
"pollen","structure","0","fna_gloss_final_20130517","dcb25749-4e0d-404b-b37e-ed341f536788"
"pollen sac","structure","0","fna_gloss_final_20130517","34b1c5ee-e023-4bdc-bfe3-e451a2590890"
"pollinarium","structure","0","fna_gloss_final_20130517","3939d70e-910a-4932-b4f3-9a5c3ce13025"
"pollinaria","structure","0","fna_gloss_final_20130517","3358c33b-d7f2-44ac-8374-93d748310fc8"
"pollinium","structure","0","fna_gloss_final_20130517","ad745474-d722-47b5-9a81-1e5b5dc55ebe"
"pollinia","structure","0","fna_gloss_final_20130517","837d4831-2c12-42ed-9cb7-8f85480cf73c"
"pome","structure","0","fna_gloss_final_20130517","91501f5d-9d93-4b8e-bcf7-60429ce75c54"
"pore","structure","0","fna_gloss_final_20130517","23bab124-9675-4e1e-b8e9-3cd5a3a7ef0b"
"porosity","character","0","fna_gloss_final_20130517","3f04e7dc-4935-43f0-8489-db8d92df7147"
"position","character","0","fna_gloss_final_20130517","3a21c654-bae6-4636-924b-0f9e4cece51d"
"presence","character","0","fna_gloss_final_20130517","672bddc0-d181-49af-a84e-dcd0a6c86660"
"prickle","structure","0","fna_gloss_final_20130517","7855570e-7833-4625-a932-6c3b6f22f3b4"
"primary axis","structure","0","fna_gloss_final_20130517","ba6fe4a7-28f8-4c17-93ab-e60f63bc465f"
"primary root","structure","0","fna_gloss_final_20130517","5cb26657-84b0-4b83-9980-b8ef7eccccd7"
"primary stem","structure","0","fna_gloss_final_20130517","e3b142f6-37cf-4c1f-be07-b64a90feb131"
"primary vein","structure","0","fna_gloss_final_20130517","d0720122-3058-4054-a6ef-c0f34abc87f9"
"primocane","structure","0","fna_gloss_final_20130517","58fb080c-dd6b-4172-b564-737091c72980"
"prominence","character","0","fna_gloss_final_20130517","382036d9-7780-431b-9db3-e6d33ef7ae2b"
"prop root","structure","0","fna_gloss_final_20130517","3d25bcc4-c7e6-45a4-8867-b69b064fd97b"
"prophyll","structure","0","fna_gloss_final_20130517","c5ccd0e6-8207-490d-85ef-dccfeb58019f"
"prophyllum","structure","0","fna_gloss_final_20130517","8b0e72b0-2545-4329-b60d-4c4750b397e8"
"prophylls","structure","0","fna_gloss_final_20130517","22aa8cb2-6f8d-43f4-97a1-0ae61f5e4873"
"prophylla","structure","0","fna_gloss_final_20130517","52d7303f-4b62-4ab6-9e8d-926dd18d4a82"
"prothallus","structure","0","fna_gloss_final_20130517","f8f31520-e4bc-4430-9274-8dd3cee7ffd8"
"prothalli","structure","0","fna_gloss_final_20130517","4b610104-1bb0-4c6b-9bb9-e3cc61d11ac0"
"pseudobulb","structure","0","fna_gloss_final_20130517","f3f906a8-a96a-4eb2-82c7-570daa991dbb"
"pseudolamina","structure","0","fna_gloss_final_20130517","51a8ed12-26dd-4c64-96e4-1f524a6ffa56"
"pseudolaminae","structure","0","fna_gloss_final_20130517","cb136c75-9fa5-4361-916e-ccb099d8fc8a"
"pseudopetiole","structure","0","fna_gloss_final_20130517","cc4348a1-6ae7-4e8c-84f0-b7f1e92e1a06"
"pseudostem","structure","0","fna_gloss_final_20130517","440fd4a5-46ee-4754-86bd-63b64c873b5b"
"pubescence","character","0","fna_gloss_final_20130517","bd1e584f-76b0-4cb3-8ac2-8f38fb85ec5b"
"pulvinus","structure","0","fna_gloss_final_20130517","49e2f64c-7946-45db-95e0-84c91339064f"
"pulvini","structure","0","fna_gloss_final_20130517","8fa72a9e-0eeb-4ecd-a965-0b1133fcd921"
"punctum","structure","0","fna_gloss_final_20130517","21893b0c-3327-4c19-bc01-30ffca2297d8"
"puncta","structure","0","fna_gloss_final_20130517","dd158e6e-9f2f-49ee-99ae-045807a3ba9c"
"pustule","structure","0","fna_gloss_final_20130517","7bd0f673-0b17-4d47-a5ac-73e11a30c7d0"
"pyrene","structure","0","fna_gloss_final_20130517","f5c50e73-61e3-48ec-b918-6f85b3f40738"
"pyxis","structure","0","fna_gloss_final_20130517","9abb3dc4-5ac5-4492-a373-a7a4c5e37146"
"pyxides","structure","0","fna_gloss_final_20130517","ab71ef94-a2f8-4441-9ede-f0a7da00c624"
"raceme","structure","0","fna_gloss_final_20130517","dc8855b1-fea4-4eaf-bcf6-58f5ab3ecc14"
"rachilla","structure","0","fna_gloss_final_20130517","ff6bc3fd-da4e-441e-8f2e-7b527b049874"
"rhachilla","structure","0","fna_gloss_final_20130517","013a2aa8-eaa8-4321-bba9-1e0549602e51"
"rachis","structure","0","fna_gloss_final_20130517","78c2e094-f6db-4d95-b8bb-3e2bdaebf764"
"rhachis","structure","0","fna_gloss_final_20130517","58677f41-4c98-4f9e-b5ea-9ae4f91c8b96"
"radicle","structure","0","fna_gloss_final_20130517","01fae1ea-35af-4d3f-a03e-c83d951ecc7e"
"radix","structure","0","fna_gloss_final_20130517","e6315684-fc99-4976-b39d-b356c4b7e7fd"
"radices","structure","0","fna_gloss_final_20130517","3c46e84c-23e4-416b-91cd-2f7c42e4b13d"
"rank","structure","0","fna_gloss_final_20130517","98ae879e-f9b0-424f-8eae-4582c08c2d8b"
"raphe","structure","0","fna_gloss_final_20130517","62ebef21-99e6-44b0-b445-7d1718b99d7d"
"raphides","structure","0","fna_gloss_final_20130517","5e0f5aa3-fe16-47d7-8378-3f314e04a092"
"raphis","structure","0","fna_gloss_final_20130517","418ca59c-8e55-49aa-b4a0-afcfc86a83df"
"ray","structure","0","fna_gloss_final_20130517","e86834d2-bae0-48a4-9fa8-078046cb015c"
"ray floret","structure","0","fna_gloss_final_20130517","523fa5b0-49cc-4192-a101-de4043dd191d"
"receptacle","structure","0","fna_gloss_final_20130517","1fd506b2-d80f-4b52-be88-4da3114a3237"
"receptacular bract","structure","0","fna_gloss_final_20130517","d2272f88-d318-4bf4-8b09-e5ecceb7dade"
"reflectance","character","0","fna_gloss_final_20130517","b751ce4e-05c4-4918-85a6-304ba28f30af"
"relief","character","0","fna_gloss_final_20130517","7b927b17-0a36-4993-9c9e-02a1cbea6ed1"
"replum","structure","0","fna_gloss_final_20130517","4058c1a4-c595-431b-89d7-963959067fdb"
"repla","structure","0","fna_gloss_final_20130517","b859a80d-5ce9-421f-a5c9-a64cdb01860b"
"reproduction","character","0","fna_gloss_final_20130517","1b2cd435-fd9d-461e-901f-990d55f5765c"
"resin","structure","0","fna_gloss_final_20130517","6c85e640-b722-4265-89a7-79e0a10e1b7a"
"rhipidium","structure","0","fna_gloss_final_20130517","91eba887-0ddc-4097-abf5-7d1b91a789ff"
